	Twet	Load	Hour(s)	TimeStamp(s)
2012-04-22 10:00:00	8.3	800.2500000000001	36000	1335088800
2012-04-22 11:00:00	8.0	814.8000000000002	39600	1335092400
2012-04-22 12:00:00	8.6	1585.95	43200	1335096000
2012-04-22 13:00:00	8.8	814.8000000000002	46800	1335099600
2012-04-22 14:00:00	8.6	1003.95	50400	1335103200
2012-04-22 15:00:00	8.6	1062.15	54000	1335106800
2012-04-22 16:00:00	8.6	1105.8	57600	1335110400
2012-04-22 17:00:00	8.6	1047.6	61200	1335114000
2012-04-22 18:00:00	8.3	974.85	64800	1335117600
2012-04-22 19:00:00	8.0	771.1500000000002	68400	1335121200
2012-04-22 20:00:00	7.5	669.3000000000002	72000	1335124800
2012-04-22 21:00:00	6.9	669.3000000000002	75600	1335128400
2012-04-22 22:00:00	6.4	669.3000000000002	79200	1335132000
2012-04-22 23:00:00	6.1	654.75	82800	1335135600
2012-04-23 00:00:00	6.1	756.6	0	1335139200
2012-04-23 01:00:00	5.8	640.2	3600	1335142800
2012-04-23 02:00:00	5.6	1251.3000000000004	7200	1335146400
2012-04-23 03:00:00	5.5	843.9000000000002	10800	1335150000
2012-04-23 04:00:00	4.5	814.8000000000002	14400	1335153600
2012-04-23 05:00:00	4.2	785.7	18000	1335157200
2012-04-23 06:00:00	4.5	771.1500000000002	21600	1335160800
2012-04-23 07:00:00	4.5	785.7	25200	1335164400
2012-04-23 08:00:00	4.8	771.1500000000002	28800	1335168000
2012-04-23 09:00:00	5.5	630.5	32400	1335171600
2012-04-23 10:00:00	5.5	1542.3000000000004	36000	1335175200
2012-04-23 11:00:00	6.8	1493.8	39600	1335178800
2012-04-23 12:00:00	5.9	1377.4	43200	1335182400
2012-04-23 13:00:00	6.3	1367.7	46800	1335186000
2012-04-23 14:00:00	4.9	1357.9999999999998	50400	1335189600
2012-04-23 15:00:00	5.7	1396.8	54000	1335193200
2012-04-23 16:00:00	5.2	1435.6	57600	1335196800
2012-04-23 17:00:00	5.1	1260.9999999999998	61200	1335200400
2012-04-23 18:00:00	4.6	1251.3	64800	1335204000
2012-04-23 19:00:00	4.2	601.4	68400	1335207600
2012-04-23 20:00:00	4.4	630.5	72000	1335211200
2012-04-23 21:00:00	4.4	514.1	75600	1335214800
2012-04-23 22:00:00	4.0	523.8000000000002	79200	1335218400
2012-04-23 23:00:00	3.5	504.4	82800	1335222000
2012-04-24 00:00:00	3.4	504.4	0	1335225600
2012-04-24 01:00:00	3.5	611.1	3600	1335229200
2012-04-24 02:00:00	3.7	1474.4	7200	1335232800
2012-04-24 03:00:00	3.3	1270.7	10800	1335236400
2012-04-24 04:00:00	2.6	1290.1	14400	1335240000
2012-04-24 05:00:00	2.4	1348.3000000000004	18000	1335243600
2012-04-24 06:00:00	4.4	1367.7	21600	1335247200
2012-04-24 07:00:00	5.8	1445.3	25200	1335250800
2012-04-24 08:00:00	6.3	1532.6	28800	1335254400
2012-04-24 09:00:00	6.1	640.2	32400	1335258000
2012-04-24 10:00:00	6.6	669.3000000000002	36000	1335261600
2012-04-24 11:00:00	6.6	669.3000000000002	39600	1335265200
2012-04-24 12:00:00	7.1	669.3000000000002	43200	1335268800
2012-04-24 13:00:00	6.8	771.1500000000002	46800	1335272400
2012-04-24 14:00:00	6.8	654.75	50400	1335276000
2012-04-24 15:00:00	6.6	669.3000000000002	54000	1335279600
2012-04-24 16:00:00	6.6	654.75	57600	1335283200
2012-04-24 17:00:00	6.0	654.75	61200	1335286800
2012-04-24 18:00:00	5.7	654.75	64800	1335290400
2012-04-24 19:00:00	6.0	654.75	68400	1335294000
2012-04-24 20:00:00	5.5	669.3000000000002	72000	1335297600
2012-04-24 21:00:00	5.1	654.75	75600	1335301200
2012-04-24 22:00:00	4.7	669.3000000000002	79200	1335304800
2012-04-24 23:00:00	4.7	654.75	82800	1335308400
2012-04-25 00:00:00	4.1	654.75	0	1335312000
2012-04-25 01:00:00	3.7	654.75	3600	1335315600
2012-04-25 02:00:00	4.0	683.85	7200	1335319200
2012-04-25 03:00:00	4.0	669.3000000000002	10800	1335322800
2012-04-25 04:00:00	4.0	654.75	14400	1335326400
2012-04-25 05:00:00	3.1	654.75	18000	1335330000
2012-04-25 06:00:00	6.6	654.75	21600	1335333600
2012-04-25 07:00:00	8.3	654.75	25200	1335337200
2012-04-25 08:00:00	8.6	625.65	28800	1335340800
2012-04-25 09:00:00	9.1	494.7000000000001	32400	1335344400
2012-04-25 10:00:00	9.0	882.7	36000	1335348000
2012-04-25 11:00:00	9.5	921.5	39600	1335351600
2012-04-25 12:00:00	9.5	921.5	43200	1335355200
2012-04-25 13:00:00	9.8	931.2	46800	1335358800
2012-04-25 14:00:00	9.5	940.9	50400	1335362400
2012-04-25 15:00:00	9.3	911.8	54000	1335366000
2012-04-25 16:00:00	9.7	892.4000000000002	57600	1335369600
2012-04-25 17:00:00	9.0	814.8000000000002	61200	1335373200
2012-04-25 18:00:00	8.2	746.9	64800	1335376800
2012-04-25 19:00:00	7.5	533.5	68400	1335380400
2012-04-25 20:00:00	7.1	504.4	72000	1335384000
2012-04-25 21:00:00	6.9	465.6	75600	1335387600
2012-04-25 22:00:00	6.6	475.3	79200	1335391200
2012-04-25 23:00:00	6.6	475.3	82800	1335394800
2012-04-26 00:00:00	7.6	465.6	0	1335398400
2012-04-26 01:00:00	8.3	504.4	3600	1335402000
2012-04-26 02:00:00	8.6	708.0999999999998	7200	1335405600
2012-04-26 03:00:00	9.7	679.0000000000001	10800	1335409200
2012-04-26 04:00:00	10.4	708.0999999999998	14400	1335412800
2012-04-26 05:00:00	11.0	746.9	18000	1335416400
2012-04-26 06:00:00	11.2	834.2	21600	1335420000
2012-04-26 07:00:00	11.6	863.3000000000002	25200	1335423600
2012-04-26 08:00:00	12.4	892.4000000000002	28800	1335427200
2012-04-26 09:00:00	13.2	654.75	32400	1335430800
2012-04-26 10:00:00	13.8	596.5500000000002	36000	1335434400
2012-04-26 11:00:00	14.0	625.65	39600	1335438000
2012-04-26 12:00:00	14.8	640.2	43200	1335441600
2012-04-26 13:00:00	15.0	640.2	46800	1335445200
2012-04-26 14:00:00	15.2	669.3000000000002	50400	1335448800
2012-04-26 15:00:00	15.2	698.4000000000002	54000	1335452400
2012-04-26 16:00:00	15.5	669.3000000000002	57600	1335456000
2012-04-26 17:00:00	15.2	698.4000000000002	61200	1335459600
2012-04-26 18:00:00	14.8	712.9499999999998	64800	1335463200
2012-04-26 19:00:00	14.6	683.85	68400	1335466800
2012-04-26 20:00:00	14.3	654.75	72000	1335470400
2012-04-26 21:00:00	15.1	683.85	75600	1335474000
2012-04-26 22:00:00	14.5	683.85	79200	1335477600
2012-04-26 23:00:00	11.5	698.4000000000002	82800	1335481200
2012-04-27 00:00:00	9.9	640.2	0	1335484800
2012-04-27 01:00:00	8.9	654.75	3600	1335488400
2012-04-27 02:00:00	6.4	654.75	7200	1335492000
2012-04-27 03:00:00	5.3	654.75	10800	1335495600
2012-04-27 04:00:00	5.2	58.2	14400	1335499200
2012-04-27 05:00:00	5.4	58.2	18000	1335502800
2012-04-27 06:00:00	5.8	58.2	21600	1335506400
2012-04-27 07:00:00	6.8	58.2	25200	1335510000
2012-04-27 08:00:00	5.0	58.2	28800	1335513600
2012-04-27 09:00:00	6.1	58.2	32400	1335517200
2012-04-27 10:00:00	6.1	58.2	36000	1335520800
2012-04-27 11:00:00	7.1	58.2	39600	1335524400
2012-04-27 12:00:00	7.8	58.2	43200	1335528000
2012-04-27 13:00:00	8.1	417.1	46800	1335531600
2012-04-27 14:00:00	8.0	417.1	50400	1335535200
2012-04-27 15:00:00	7.7	436.5	54000	1335538800
2012-04-27 16:00:00	7.7	426.8	57600	1335542400
2012-04-27 17:00:00	7.1	446.2	61200	1335546000
2012-04-27 18:00:00	5.9	436.5	64800	1335549600
2012-04-27 19:00:00	5.3	446.2	68400	1335553200
2012-04-27 20:00:00	4.8	58.2	72000	1335556800
2012-04-27 21:00:00	4.4	436.5	75600	1335560400
2012-04-27 22:00:00	3.5	436.5	79200	1335564000
2012-04-27 23:00:00	3.6	436.5	82800	1335567600
2012-04-28 00:00:00	3.0	436.5	0	1335571200
2012-04-28 01:00:00	2.0	58.2	3600	1335574800
2012-04-28 02:00:00	2.0	58.2	7200	1335578400
2012-04-28 03:00:00	1.7	58.2	10800	1335582000
2012-04-28 04:00:00	1.4	58.2	14400	1335585600
2012-04-28 05:00:00	2.4	58.2	18000	1335589200
2012-04-28 06:00:00	4.2	58.2	21600	1335592800
2012-04-28 07:00:00	4.1	58.2	25200	1335596400
2012-04-28 08:00:00	4.0	58.2	28800	1335600000
2012-04-28 09:00:00	4.3	446.2	32400	1335603600
2012-04-28 10:00:00	4.7	514.1	36000	1335607200
2012-04-28 11:00:00	4.3	669.3000000000002	39600	1335610800
2012-04-28 12:00:00	5.0	669.3000000000002	43200	1335614400
2012-04-28 13:00:00	5.6	766.3000000000002	46800	1335618000
2012-04-28 14:00:00	5.7	795.4000000000002	50400	1335621600
2012-04-28 15:00:00	6.4	834.2	54000	1335625200
2012-04-28 16:00:00	5.9	853.6	57600	1335628800
2012-04-28 17:00:00	7.5	921.5	61200	1335632400
2012-04-28 18:00:00	7.2	814.8000000000002	64800	1335636000
2012-04-28 19:00:00	7.0	543.2	68400	1335639600
2012-04-28 20:00:00	7.0	446.2	72000	1335643200
2012-04-28 21:00:00	7.5	485.0	75600	1335646800
2012-04-28 22:00:00	7.5	485.0	79200	1335650400
2012-04-28 23:00:00	7.2	475.3	82800	1335654000
2012-04-29 00:00:00	6.9	475.3	0	1335657600
2012-04-29 01:00:00	6.9	446.2	3600	1335661200
2012-04-29 02:00:00	6.1	533.5	7200	1335664800
2012-04-29 03:00:00	5.8	552.9000000000002	10800	1335668400
2012-04-29 04:00:00	5.3	504.4	14400	1335672000
2012-04-29 05:00:00	5.3	58.2	18000	1335675600
2012-04-29 06:00:00	6.7	58.2	21600	1335679200
2012-04-29 07:00:00	8.1	58.2	25200	1335682800
2012-04-29 08:00:00	8.0	58.2	28800	1335686400
2012-04-29 09:00:00	7.9	465.6	32400	1335690000
2012-04-29 10:00:00	9.0	455.89999999999986	36000	1335693600
2012-04-29 11:00:00	9.9	475.3	39600	1335697200
2012-04-29 12:00:00	10.9	485.0	43200	1335700800
2012-04-29 13:00:00	10.1	504.4	46800	1335704400
2012-04-29 14:00:00	10.3	504.4	50400	1335708000
2012-04-29 15:00:00	10.2	504.4	54000	1335711600
2012-04-29 16:00:00	10.2	514.1	57600	1335715200
2012-04-29 17:00:00	9.8	533.5	61200	1335718800
2012-04-29 18:00:00	9.4	485.0	64800	1335722400
2012-04-29 19:00:00	8.0	475.3	68400	1335726000
2012-04-29 20:00:00	8.7	465.6	72000	1335729600
2012-04-29 21:00:00	8.1	465.6	75600	1335733200
2012-04-29 22:00:00	7.0	455.89999999999986	79200	1335736800
2012-04-29 23:00:00	6.7	455.89999999999986	82800	1335740400
2012-04-30 00:00:00	8.3	455.89999999999986	0	1335744000
2012-04-30 01:00:00	7.8	465.6	3600	1335747600
2012-04-30 02:00:00	5.7	465.6	7200	1335751200
2012-04-30 03:00:00	4.3	465.6	10800	1335754800
2012-04-30 04:00:00	3.6	465.6	14400	1335758400
2012-04-30 05:00:00	3.9	494.7000000000001	18000	1335762000
2012-04-30 06:00:00	5.2	485.0	21600	1335765600
2012-04-30 07:00:00	5.4	475.3	25200	1335769200
2012-04-30 08:00:00	5.9	446.2	28800	1335772800
2012-04-30 09:00:00	5.8	640.2	32400	1335776400
2012-04-30 10:00:00	7.0	1324.05	36000	1335780000
2012-04-30 11:00:00	8.1	814.8000000000002	39600	1335783600
2012-04-30 12:00:00	9.5	829.3500000000001	43200	1335787200
2012-04-30 13:00:00	10.2	902.1	46800	1335790800
2012-04-30 14:00:00	11.0	1003.95	50400	1335794400
2012-04-30 15:00:00	11.5	1120.35	54000	1335798000
2012-04-30 16:00:00	12.0	1193.1	57600	1335801600
2012-04-30 17:00:00	11.7	1120.35	61200	1335805200
2012-04-30 18:00:00	11.5	1120.35	64800	1335808800
2012-04-30 19:00:00	11.2	756.6	68400	1335812400
2012-04-30 20:00:00	11.0	654.75	72000	1335816000
2012-04-30 21:00:00	11.2	640.2	75600	1335819600
2012-04-30 22:00:00	11.0	640.2	79200	1335823200
2012-04-30 23:00:00	12.0	640.2	82800	1335826800
2012-05-01 00:00:00	12.5	640.2	0	1335830400
2012-05-01 01:00:00	12.8	640.2	3600	1335834000
2012-05-01 02:00:00	13.1	814.8000000000002	7200	1335837600
2012-05-01 03:00:00	13.4	756.6	10800	1335841200
2012-05-01 04:00:00	14.0	858.4499999999998	14400	1335844800
2012-05-01 05:00:00	14.3	873.0	18000	1335848400
2012-05-01 06:00:00	15.7	800.2500000000001	21600	1335852000
2012-05-01 07:00:00	16.7	814.8000000000002	25200	1335855600
2012-05-01 08:00:00	17.9	829.3500000000001	28800	1335859200
2012-05-01 09:00:00	19.0	426.8	32400	1335862800
2012-05-01 10:00:00	19.8	746.9	36000	1335866400
2012-05-01 11:00:00	19.6	805.1	39600	1335870000
2012-05-01 12:00:00	19.8	853.6	43200	1335873600
2012-05-01 13:00:00	19.5	911.8	46800	1335877200
2012-05-01 14:00:00	19.7	979.7	50400	1335880800
2012-05-01 15:00:00	18.7	999.1	54000	1335884400
2012-05-01 16:00:00	18.2	999.1	57600	1335888000
2012-05-01 17:00:00	19.1	989.4	61200	1335891600
2012-05-01 18:00:00	17.7	979.7	64800	1335895200
2012-05-01 19:00:00	17.4	552.9000000000002	68400	1335898800
2012-05-01 20:00:00	17.5	426.8	72000	1335902400
2012-05-01 21:00:00	16.3	504.4	75600	1335906000
2012-05-01 22:00:00	15.9	523.8000000000002	79200	1335909600
2012-05-01 23:00:00	15.3	523.8000000000002	82800	1335913200
2012-05-02 00:00:00	15.1	523.8000000000002	0	1335916800
2012-05-02 01:00:00	15.6	426.8	3600	1335920400
2012-05-02 02:00:00	16.0	611.1	7200	1335924000
2012-05-02 03:00:00	16.2	679.0000000000001	10800	1335927600
2012-05-02 04:00:00	16.5	649.9000000000002	14400	1335931200
2012-05-02 05:00:00	16.0	669.3000000000002	18000	1335934800
2012-05-02 06:00:00	15.1	669.3000000000002	21600	1335938400
2012-05-02 07:00:00	14.8	543.2	25200	1335942000
2012-05-02 08:00:00	14.7	591.7	28800	1335945600
2012-05-02 09:00:00	14.7	446.2	32400	1335949200
2012-05-02 10:00:00	14.7	776.0	36000	1335952800
2012-05-02 11:00:00	14.9	795.4000000000002	39600	1335956400
2012-05-02 12:00:00	15.2	882.7	43200	1335960000
2012-05-02 13:00:00	15.7	863.3000000000002	46800	1335963600
2012-05-02 14:00:00	15.2	892.4000000000002	50400	1335967200
2012-05-02 15:00:00	14.9	979.7	54000	1335970800
2012-05-02 16:00:00	14.4	979.7	57600	1335974400
2012-05-02 17:00:00	13.9	940.9	61200	1335978000
2012-05-02 18:00:00	13.7	940.9	64800	1335981600
2012-05-02 19:00:00	13.4	552.9000000000002	68400	1335985200
2012-05-02 20:00:00	12.9	465.6	72000	1335988800
2012-05-02 21:00:00	12.6	485.0	75600	1335992400
2012-05-02 22:00:00	12.1	494.7000000000001	79200	1335996000
2012-05-02 23:00:00	12.1	485.0	82800	1335999600
2012-05-03 00:00:00	12.1	475.3	0	1336003200
2012-05-03 01:00:00	12.1	475.3	3600	1336006800
2012-05-03 02:00:00	12.4	572.3000000000002	7200	1336010400
2012-05-03 03:00:00	12.1	601.4	10800	1336014000
2012-05-03 04:00:00	12.1	620.8000000000002	14400	1336017600
2012-05-03 05:00:00	11.9	630.5	18000	1336021200
2012-05-03 06:00:00	12.4	630.5	21600	1336024800
2012-05-03 07:00:00	13.2	649.9000000000002	25200	1336028400
2012-05-03 08:00:00	13.9	669.3000000000002	28800	1336032000
2012-05-03 09:00:00	14.7	523.8000000000002	32400	1336035600
2012-05-03 10:00:00	15.2	591.7	36000	1336039200
2012-05-03 11:00:00	17.1	58.2	39600	1336042800
2012-05-03 12:00:00	18.0	58.2	43200	1336046400
2012-05-03 13:00:00	19.2	58.2	46800	1336050000
2012-05-03 14:00:00	19.0	58.2	50400	1336053600
2012-05-03 15:00:00	19.5	58.2	54000	1336057200
2012-05-03 16:00:00	19.0	58.2	57600	1336060800
2012-05-03 17:00:00	19.1	58.2	61200	1336064400
2012-05-03 18:00:00	18.2	58.2	64800	1336068000
2012-05-03 19:00:00	17.3	58.2	68400	1336071600
2012-05-03 20:00:00	16.8	523.8000000000002	72000	1336075200
2012-05-03 21:00:00	17.6	58.2	75600	1336078800
2012-05-03 22:00:00	17.5	58.2	79200	1336082400
2012-05-03 23:00:00	17.3	58.2	82800	1336086000
2012-05-04 00:00:00	16.8	58.2	0	1336089600
2012-05-04 01:00:00	17.4	533.5	3600	1336093200
2012-05-04 02:00:00	16.5	785.7	7200	1336096800
2012-05-04 03:00:00	15.7	785.7	10800	1336100400
2012-05-04 04:00:00	15.2	727.5	14400	1336104000
2012-05-04 05:00:00	15.5	679.0000000000001	18000	1336107600
2012-05-04 06:00:00	15.7	679.0000000000001	21600	1336111200
2012-05-04 07:00:00	16.3	727.5	25200	1336114800
2012-05-04 08:00:00	16.5	640.2	28800	1336118400
2012-05-04 09:00:00	17.1	475.3	32400	1336122000
2012-05-04 10:00:00	17.9	630.5	36000	1336125600
2012-05-04 11:00:00	20.2	485.0	39600	1336129200
2012-05-04 12:00:00	20.4	620.8000000000002	43200	1336132800
2012-05-04 13:00:00	21.7	649.9000000000002	46800	1336136400
2012-05-04 14:00:00	23.0	708.0999999999998	50400	1336140000
2012-05-04 15:00:00	21.3	717.8000000000002	54000	1336143600
2012-05-04 16:00:00	20.4	727.5	57600	1336147200
2012-05-04 17:00:00	20.1	746.9	61200	1336150800
2012-05-04 18:00:00	18.9	737.2	64800	1336154400
2012-05-04 19:00:00	18.0	504.4	68400	1336158000
2012-05-04 20:00:00	17.7	465.6	72000	1336161600
2012-05-04 21:00:00	17.2	475.3	75600	1336165200
2012-05-04 22:00:00	17.1	465.6	79200	1336168800
2012-05-04 23:00:00	15.9	455.89999999999986	82800	1336172400
2012-05-05 00:00:00	16.2	455.89999999999986	0	1336176000
2012-05-05 01:00:00	15.4	446.2	3600	1336179600
2012-05-05 02:00:00	16.0	465.6	7200	1336183200
2012-05-05 03:00:00	16.7	591.7	10800	1336186800
2012-05-05 04:00:00	15.4	465.6	14400	1336190400
2012-05-05 05:00:00	16.0	582.0000000000001	18000	1336194000
2012-05-05 06:00:00	18.6	552.9000000000002	21600	1336197600
2012-05-05 07:00:00	19.6	562.6	25200	1336201200
2012-05-05 08:00:00	19.8	591.7	28800	1336204800
2012-05-05 09:00:00	20.2	601.4	32400	1336208400
2012-05-05 10:00:00	20.4	58.2	36000	1336212000
2012-05-05 11:00:00	20.3	58.2	39600	1336215600
2012-05-05 12:00:00	20.5	58.2	43200	1336219200
2012-05-05 13:00:00	20.6	58.2	46800	1336222800
2012-05-05 14:00:00	19.5	58.2	50400	1336226400
2012-05-05 15:00:00	19.5	630.5	54000	1336230000
2012-05-05 16:00:00	18.4	698.4000000000002	57600	1336233600
2012-05-05 17:00:00	18.1	776.0	61200	1336237200
2012-05-05 18:00:00	17.9	834.2	64800	1336240800
2012-05-05 19:00:00	17.4	523.8000000000002	68400	1336244400
2012-05-05 20:00:00	17.2	455.89999999999986	72000	1336248000
2012-05-05 21:00:00	16.6	58.2	75600	1336251600
2012-05-05 22:00:00	16.6	475.3	79200	1336255200
2012-05-05 23:00:00	15.9	475.3	82800	1336258800
2012-05-06 00:00:00	15.6	455.89999999999986	0	1336262400
2012-05-06 01:00:00	15.3	465.6	3600	1336266000
2012-05-06 03:00:00	15.1	58.2	10800	1336273200
2012-05-06 04:00:00	14.9	58.2	14400	1336276800
2012-05-06 05:00:00	14.6	58.2	18000	1336280400
2012-05-06 06:00:00	14.6	58.2	21600	1336284000
2012-05-06 07:00:00	14.3	58.2	25200	1336287600
2012-05-06 08:00:00	14.6	58.2	28800	1336291200
2012-05-06 09:00:00	14.8	58.2	32400	1336294800
2012-05-06 10:00:00	14.9	446.2	36000	1336298400
2012-05-06 11:00:00	15.7	853.6	39600	1336302000
2012-05-06 12:00:00	16.6	552.9000000000002	43200	1336305600
2012-05-06 13:00:00	17.2	843.9000000000002	46800	1336309200
2012-05-06 14:00:00	16.8	688.7	50400	1336312800
2012-05-06 15:00:00	16.1	698.4000000000002	54000	1336316400
2012-05-06 16:00:00	16.1	708.0999999999998	57600	1336320000
2012-05-06 17:00:00	16.1	698.4000000000002	61200	1336323600
2012-05-06 18:00:00	15.9	640.2	64800	1336327200
2012-05-06 19:00:00	15.2	514.1	68400	1336330800
2012-05-06 20:00:00	14.4	465.6	72000	1336334400
2012-05-06 21:00:00	14.2	465.6	75600	1336338000
2012-05-06 22:00:00	13.7	455.89999999999986	79200	1336341600
2012-05-06 23:00:00	13.4	465.6	82800	1336345200
2012-05-07 00:00:00	12.9	455.89999999999986	0	1336348800
2012-05-07 01:00:00	11.8	485.0	3600	1336352400
2012-05-07 02:00:00	11.5	455.89999999999986	7200	1336356000
2012-05-07 03:00:00	11.3	552.9000000000002	10800	1336359600
2012-05-07 04:00:00	11.3	533.5	14400	1336363200
2012-05-07 05:00:00	12.4	58.2	18000	1336366800
2012-05-07 06:00:00	12.6	58.2	21600	1336370400
2012-05-07 07:00:00	13.7	58.2	25200	1336374000
2012-05-07 08:00:00	14.4	58.2	28800	1336377600
2012-05-07 09:00:00	13.8	805.1	32400	1336381200
2012-05-07 10:00:00	14.3	455.89999999999986	36000	1336384800
2012-05-07 11:00:00	14.8	601.4	39600	1336388400
2012-05-07 12:00:00	13.6	601.4	43200	1336392000
2012-05-07 13:00:00	13.6	698.4000000000002	46800	1336395600
2012-05-07 14:00:00	13.6	931.2	50400	1336399200
2012-05-07 15:00:00	12.9	960.3	54000	1336402800
2012-05-07 16:00:00	13.1	979.7	57600	1336406400
2012-05-07 17:00:00	11.5	999.1	61200	1336410000
2012-05-07 18:00:00	11.7	940.9	64800	1336413600
2012-05-07 19:00:00	11.9	572.3000000000002	68400	1336417200
2012-05-07 20:00:00	12.2	504.4	72000	1336420800
2012-05-07 21:00:00	12.0	455.89999999999986	75600	1336424400
2012-05-07 22:00:00	11.7	485.0	79200	1336428000
2012-05-07 23:00:00	12.5	504.4	82800	1336431600
2012-05-08 00:00:00	13.0	485.0	0	1336435200
2012-05-08 01:00:00	12.8	485.0	3600	1336438800
2012-05-08 02:00:00	13.0	446.2	7200	1336442400
2012-05-08 03:00:00	13.1	572.3000000000002	10800	1336446000
2012-05-08 04:00:00	13.4	659.6	14400	1336449600
2012-05-08 05:00:00	13.4	58.2	18000	1336453200
2012-05-08 06:00:00	14.4	58.2	21600	1336456800
2012-05-08 07:00:00	14.9	611.1	25200	1336460400
2012-05-08 08:00:00	15.8	504.4	28800	1336464000
2012-05-08 09:00:00	16.6	620.8000000000002	32400	1336467600
2012-05-08 10:00:00	16.8	446.2	36000	1336471200
2012-05-08 11:00:00	17.3	455.89999999999986	39600	1336474800
2012-05-08 12:00:00	17.9	494.7000000000001	43200	1336478400
2012-05-08 13:00:00	18.6	446.2	46800	1336482000
2012-05-08 14:00:00	18.9	475.3	50400	1336485600
2012-05-08 15:00:00	18.8	485.0	54000	1336489200
2012-05-08 16:00:00	18.4	494.7000000000001	57600	1336492800
2012-05-08 17:00:00	17.9	485.0	61200	1336496400
2012-05-08 18:00:00	17.9	455.89999999999986	64800	1336500000
2012-05-08 19:00:00	17.6	465.6	68400	1336503600
2012-05-08 20:00:00	17.4	455.89999999999986	72000	1336507200
2012-05-08 21:00:00	17.3	446.2	75600	1336510800
2012-05-08 22:00:00	17.7	465.6	79200	1336514400
2012-05-08 23:00:00	17.8	455.89999999999986	82800	1336518000
2012-05-09 00:00:00	17.8	455.89999999999986	0	1336521600
2012-05-09 01:00:00	17.6	426.8	3600	1336525200
2012-05-09 02:00:00	17.6	436.5	7200	1336528800
2012-05-09 03:00:00	17.6	465.6	10800	1336532400
2012-05-09 04:00:00	17.6	455.89999999999986	14400	1336536000
2012-05-09 05:00:00	18.2	58.2	18000	1336539600
2012-05-09 06:00:00	18.2	58.2	21600	1336543200
2012-05-09 07:00:00	19.1	58.2	25200	1336546800
2012-05-09 08:00:00	19.3	58.2	28800	1336550400
2012-05-09 09:00:00	18.1	455.89999999999986	32400	1336554000
2012-05-09 10:00:00	17.3	485.0	36000	1336557600
2012-05-09 11:00:00	17.2	1120.35	39600	1336561200
2012-05-09 12:00:00	17.8	814.8000000000002	43200	1336564800
2012-05-09 13:00:00	17.9	1033.05	46800	1336568400
2012-05-09 14:00:00	17.0	1149.45	50400	1336572000
2012-05-09 15:00:00	16.8	1207.65	54000	1336575600
2012-05-09 16:00:00	16.3	1236.75	57600	1336579200
2012-05-09 17:00:00	15.2	1222.2	61200	1336582800
2012-05-09 18:00:00	14.2	1149.45	64800	1336586400
2012-05-09 19:00:00	14.9	58.2	68400	1336590000
2012-05-09 20:00:00	14.3	58.2	72000	1336593600
2012-05-09 21:00:00	14.0	485.0	75600	1336597200
2012-05-09 22:00:00	14.1	58.2	79200	1336600800
2012-05-09 23:00:00	13.8	58.2	82800	1336604400
2012-05-10 00:00:00	13.8	58.2	0	1336608000
2012-05-10 01:00:00	13.2	58.2	3600	1336611600
2012-05-10 02:00:00	12.4	485.0	7200	1336615200
2012-05-10 03:00:00	11.6	766.3000000000002	10800	1336618800
2012-05-10 04:00:00	11.0	805.1	14400	1336622400
2012-05-10 05:00:00	11.3	824.5000000000001	18000	1336626000
2012-05-10 06:00:00	11.0	824.5000000000001	21600	1336629600
2012-05-10 07:00:00	11.2	805.1	25200	1336633200
2012-05-10 08:00:00	10.9	863.3000000000002	28800	1336636800
