Date	Ind	Twet
2012/10/11	1054	6.8
2012/10/11	1154	7.7
2012/10/11	1254	7.8
2012/10/11	1354	8.2
2012/10/11	1454	8.7
2012/10/11	1554	8.5
2012/10/11	1654	8.3
2012/10/11	1754	7.8
2012/10/11	1854	7.4
2012/10/11	1954	7.1
2012/10/11	2054	6.5
2012/10/11	2154	6.1
2012/10/11	2254	5.6
2012/10/11	2354	5.1
2012/10/12	54	5.1
2012/10/12	154	4.8
2012/10/12	254	4.5
2012/10/12	354	4.2
2012/10/12	454	3.7
2012/10/12	554	3.9
2012/10/12	654	5.6
2012/10/12	754	8.1
2012/10/12	854	9.1
2012/10/12	954	9.6
2012/10/12	1054	10.6
2012/10/12	1154	11.1
2012/10/12	1254	11.5
2012/10/12	1354	10.8
2012/10/12	1454	9.6
2012/10/12	1554	7.7
2012/10/12	1654	7
2012/10/12	1754	6.8
2012/10/12	1854	5.9
2012/10/12	1954	5.4
2012/10/12	2054	5.6
2012/10/12	2154	5
2012/10/12	2254	4
2012/10/12	2354	3.1
2012/10/13	54	2.8
2012/10/13	154	3.1
2012/10/13	254	2.7
2012/10/13	354	2.6
2012/10/13	454	0.9
2012/10/13	554	0.7
2012/10/13	654	1.1
2012/10/13	754	3.7
2012/10/13	854	4.7
2012/10/13	954	5.4
2012/10/13	1054	5.3
2012/10/13	1154	5.9
2012/10/13	1254	6.6
2012/10/13	1354	6.8
2012/10/13	1454	7.5
2012/10/13	1554	7.3
2012/10/13	1654	6.5
2012/10/13	1754	6.2
2012/10/13	1854	5.7
2012/10/13	1954	5.8
2012/10/13	2054	5.6
2012/10/13	2154	5.6
2012/10/13	2254	6.8
2012/10/13	2354	7.5
2012/10/14	54	7.8
2012/10/14	154	6.7
2012/10/14	254	8
2012/10/14	354	7.8
2012/10/14	454	6.7
2012/10/14	554	6.4
2012/10/14	654	8
2012/10/14	754	9.9
2012/10/14	854	11.5
2012/10/14	954	13.5
2012/10/14	1054	13.9
2012/10/14	1154	13.9
2012/10/14	1254	15
2012/10/14	1354	15.2
2012/10/14	1454	15.2
2012/10/14	1554	15.2
2012/10/14	1654	14.8
2012/10/14	1754	14.4
2012/10/14	1854	14.2
2012/10/14	1954	14.8
2012/10/14	2054	15.1
2012/10/14	2154	15.3
2012/10/14	2254	15.2
2012/10/14	2354	15.4
2012/10/15	54	15.8
2012/10/15	154	15.8
2012/10/15	254	15.8
2012/10/15	354	15.6
2012/10/15	454	15.8
2012/10/15	554	15.9
2012/10/15	654	16.1
2012/10/15	754	16.6
2012/10/15	854	17
2012/10/15	954	17.3
2012/10/15	1054	18.1
2012/10/15	1132	18
2012/10/15	1154	18
2012/10/15	1207	18
2012/10/15	1254	18
2012/10/15	1348	17.2
2012/10/15	1350	16.7
2012/10/15	1352	15.9
2012/10/15	1354	15.9
2012/10/15	1359	16.5
2012/10/15	1403	15.9
2012/10/15	1423	16.5
2012/10/15	1431	15.9
2012/10/15	1454	16.4
2012/10/15	1531	16.7
2012/10/15	1554	17.5
2012/10/15	1627	17.4
2012/10/15	1635	16.7
2012/10/15	1639	16.5
2012/10/15	1648	16.5
2012/10/15	1654	16.5
2012/10/15	1730	16.5
2012/10/15	1754	16.5
2012/10/15	1854	14.6
2012/10/15	1954	14.3
2012/10/15	2054	13.4
2012/10/15	2154	11.8
2012/10/15	2254	11
2012/10/15	2354	10.2
2012/10/16	54	9.7
2012/10/16	154	9.1
2012/10/16	254	8.6
2012/10/16	354	8.3
2012/10/16	454	7.5
2012/10/16	554	7.5
2012/10/16	654	7.8
2012/10/16	754	9.4
2012/10/16	854	10.2
2012/10/16	954	10.2
2012/10/16	1054	10.2
2012/10/16	1154	10.5
2012/10/16	1254	11
2012/10/16	1354	10.3
2012/10/16	1454	10.8
2012/10/16	1554	10.8
2012/10/16	1654	10
2012/10/16	1754	9.7
2012/10/16	1854	8.9
2012/10/16	1954	7.8
2012/10/16	2054	7.5
2012/10/16	2154	7.2
2012/10/16	2254	6.7
2012/10/16	2354	6.1
2012/10/17	54	5
2012/10/17	154	5.8
2012/10/17	254	5.6
2012/10/17	354	5.3
2012/10/17	454	5
2012/10/17	554	4.5
2012/10/17	654	5.3
2012/10/17	754	7.2
2012/10/17	854	8.9
2012/10/17	954	11.7
2012/10/17	1054	12
2012/10/17	1154	11.5
2012/10/17	1254	11.9
2012/10/17	1354	11.7
2012/10/17	1454	12.4
2012/10/17	1554	13.2
2012/10/17	1654	12.5
2012/10/17	1754	12.2
2012/10/17	1854	12
2012/10/17	1954	11.5
2012/10/17	2054	10.2
2012/10/17	2154	9.9
2012/10/17	2254	9.4
2012/10/17	2354	9.1
2012/10/18	54	8
2012/10/18	154	8
2012/10/18	254	8.3
2012/10/18	354	7.2
2012/10/18	454	7.2
2012/10/18	554	7.2
2012/10/18	654	7.5
2012/10/18	754	11.5
2012/10/18	854	13.6
2012/10/18	954	14
2012/10/18	1054	14.2
2012/10/18	1154	15.3
2012/10/18	1254	14.9
2012/10/18	1354	14.6
2012/10/18	1454	14.9
2012/10/18	1554	14.9
2012/10/18	1654	15.3
2012/10/18	1754	14.7
2012/10/18	1854	14.8
2012/10/18	1904	14.6
2012/10/18	1954	15.1
2012/10/18	2001	14.9
2012/10/18	2043	14.9
2012/10/18	2054	15.5
2012/10/18	2150	15.2
2012/10/18	2154	15.8
2012/10/18	2254	16.1
2012/10/18	2354	16.7
2012/10/19	49	16.7
2012/10/19	54	16.5
2012/10/19	58	16.5
2012/10/19	106	16.7
2012/10/19	154	16.7
2012/10/19	208	16.5
2012/10/19	254	17.1
2012/10/19	346	17.4
2012/10/19	354	17.1
2012/10/19	409	17.4
2012/10/19	454	17.1
2012/10/19	554	17.4
2012/10/19	642	17.4
2012/10/19	654	17.4
2012/10/19	702	17.4
2012/10/19	731	17.7
2012/10/19	746	17.7
2012/10/19	754	17.9
2012/10/19	836	18.2
2012/10/19	854	18.4
2012/10/19	907	18.2
2012/10/19	944	18.6
2012/10/19	952	18.6
2012/10/19	954	18.6
2012/10/19	1052	18.6
2012/10/19	1054	18.6
2012/10/19	1154	18.8
2012/10/19	1254	19.1
2012/10/19	1354	18.8
2012/10/19	1454	19.6
2012/10/19	1554	19.4
2012/10/19	1654	19.2
2012/10/19	1740	17.8
2012/10/19	1752	17.8
2012/10/19	1754	17.2
2012/10/19	1804	17.8
2012/10/19	1815	17.4
2012/10/19	1832	17.4
2012/10/19	1847	17.4
2012/10/19	1852	17.4
2012/10/19	1854	17.1
2012/10/19	1954	16.8
2012/10/19	2054	16
2012/10/19	2154	14.9
2012/10/19	2254	14
2012/10/19	2341	12.4
2012/10/19	2345	12.4
2012/10/19	2351	12.4
2012/10/19	2354	M
2012/10/20	54	12.1
2012/10/20	154	11
2012/10/20	254	10.5
2012/10/20	354	9.7
2012/10/20	454	9.4
2012/10/20	554	8.6
2012/10/20	654	8.6
2012/10/20	754	10.2
2012/10/20	854	12
2012/10/20	954	12.5
2012/10/20	1054	12.2
2012/10/20	1154	12.4
2012/10/20	1254	11.9
2012/10/20	1354	11.7
2012/10/20	1454	11.7
2012/10/20	1554	10.8
2012/10/20	1654	10.5
2012/10/20	1754	10.2
2012/10/20	1854	9.4
2012/10/20	1954	8.6
2012/10/20	2054	8.4
2012/10/20	2154	8.5
2012/10/20	2254	8.4
2012/10/20	2354	7.9
2012/10/21	54	8.1
2012/10/21	154	7.3
2012/10/21	254	7.6
2012/10/21	354	7.1
2012/10/21	454	6.8
2012/10/21	554	6.5
2012/10/21	654	6.7
2012/10/21	754	8.6
2012/10/21	854	9.5
2012/10/21	954	10.5
2012/10/21	1054	11
2012/10/21	1154	11.3
2012/10/21	1254	10.8
2012/10/21	1354	11
2012/10/21	1454	10.6
2012/10/21	1554	10.5
2012/10/21	1654	10.5
2012/10/21	1754	9.5
2012/10/21	1854	8.9
2012/10/21	1954	8.1
2012/10/21	2054	7.8
2012/10/21	2154	7.3
2012/10/21	2254	7
2012/10/21	2354	6.8
2012/10/22	54	6.2
2012/10/22	154	6
2012/10/22	254	6.2
2012/10/22	354	6.2
2012/10/22	454	6.2
2012/10/22	554	5.7
2012/10/22	654	5.9
2012/10/22	754	8.7
2012/10/22	854	10.5
2012/10/22	954	11
2012/10/22	1054	11.7
2012/10/22	1154	12
2012/10/22	1254	12
2012/10/22	1354	12.2
2012/10/22	1454	12.3
2012/10/22	1554	12.3
2012/10/22	1654	12
2012/10/22	1754	11
2012/10/22	1854	10.4
2012/10/22	1954	9.7
2012/10/22	2054	9.7
2012/10/22	2154	9.1
2012/10/22	2254	9.1
2012/10/22	2354	9.1
2012/10/23	54	8.8
2012/10/23	154	8.6
2012/10/23	254	8.6
2012/10/23	354	8.6
2012/10/23	454	8.6
2012/10/23	554	8.8
2012/10/23	654	8.8
2012/10/23	754	11.2
2012/10/23	854	12.5
2012/10/23	954	13.2
2012/10/23	1054	14.6
2012/10/23	1154	15.3
2012/10/23	1254	16
2012/10/23	1354	16.2
2012/10/23	1454	16.7
2012/10/23	1554	16.5
2012/10/23	1654	15.9
2012/10/23	1754	15.3
2012/10/23	1854	15.1
2012/10/23	1954	14.2
2012/10/23	2054	14.2
2012/10/23	2154	13.5
2012/10/23	2254	13.7
2012/10/23	2354	13.5
2012/10/24	54	13.2
2012/10/24	154	12.9
2012/10/24	254	13.2
2012/10/24	354	13.2
2012/10/24	454	12.9
2012/10/24	554	12.1
2012/10/24	654	12.4
2012/10/24	754	14.2
2012/10/24	854	15.5
2012/10/24	954	16.4
2012/10/24	1054	17.4
2012/10/24	1154	17.8
2012/10/24	1254	18.3
2012/10/24	1354	18.6
2012/10/24	1454	18.6
2012/10/24	1554	18.7
2012/10/24	1654	18.4
2012/10/24	1754	18
2012/10/24	1854	17.6
2012/10/24	1954	16.8
2012/10/24	2054	15.7
2012/10/24	2154	16.1
2012/10/24	2254	16.1
2012/10/24	2354	16.4
2012/10/25	44	15.9
2012/10/25	54	15.6
2012/10/25	110	15.9
2012/10/25	154	15.6
2012/10/25	254	15.6
2012/10/25	354	15.6
2012/10/25	454	15.6
2012/10/25	554	15.6
2012/10/25	641	15.3
2012/10/25	654	15.3
2012/10/25	738	15.3
2012/10/25	754	15.3
2012/10/25	854	15.3
2012/10/25	954	15.6
2012/10/25	1054	15.6
2012/10/25	1154	15.9
2012/10/25	1254	16.1
2012/10/25	1320	16.1
2012/10/25	1354	16.3
2012/10/25	1429	15.9
2012/10/25	1454	16.2
2012/10/25	1552	15.9
2012/10/25	1554	16.4
2012/10/25	1618	16.5
2012/10/25	1654	16.3
2012/10/25	1754	16.3
2012/10/25	1823	16.1
2012/10/25	1854	15.6
2012/10/25	1910	15.9
2012/10/25	1954	15.3
2012/10/25	2054	15.3
2012/10/25	2103	15.3
2012/10/25	2149	15.3
2012/10/25	2154	15.3
2012/10/25	2254	15.3
2012/10/25	2314	14.8
2012/10/25	2354	15.1
2012/10/26	26	14.8
2012/10/26	34	14.8
2012/10/26	54	15.1
2012/10/26	148	15.3
2012/10/26	154	15.3
2012/10/26	254	15.6
2012/10/26	354	15.6
2012/10/26	454	15.6
2012/10/26	554	15.4
2012/10/26	654	15.6
2012/10/26	754	15.6
2012/10/26	854	15.9
2012/10/26	943	16.1
2012/10/26	954	16.1
2012/10/26	1020	15.9
2012/10/26	1054	15.9
2012/10/26	1132	15.9
2012/10/26	1154	16.1
2012/10/26	1254	16.1
2012/10/26	1354	16.7
2012/10/26	1425	16.8
2012/10/26	1454	16.7
2012/10/26	1554	16.7
2012/10/26	1654	16.4
2012/10/26	1754	16.2
2012/10/26	1854	16
2012/10/26	1954	15.3
2012/10/26	2054	15.3
2012/10/26	2154	15
2012/10/26	2254	14.6
2012/10/26	2354	14.8
2012/10/27	54	14.6
2012/10/27	115	14.8
2012/10/27	154	14.6
2012/10/27	254	14
2012/10/27	354	14
2012/10/27	454	13.5
2012/10/27	554	13.5
2012/10/27	654	13.2
2012/10/27	754	13.1
2012/10/27	854	13.9
2012/10/27	954	13.7
2012/10/27	1054	14.2
2012/10/27	1154	14.4
2012/10/27	1254	14.2
2012/10/27	1354	14.2
2012/10/27	1454	14.2
2012/10/27	1554	14.5
2012/10/27	1654	14.5
2012/10/27	1754	14.3
2012/10/27	1854	14.3
2012/10/27	1954	14.1
2012/10/27	2054	13.8
2012/10/27	2154	13.5
2012/10/27	2254	13
2012/10/27	2354	13
2012/10/28	54	13.1
2012/10/28	154	12.5
2012/10/28	254	11.7
2012/10/28	354	10.9
2012/10/28	454	11.5
2012/10/28	554	12
2012/10/28	654	11.2
2012/10/28	754	10.9
2012/10/28	854	9.9
2012/10/28	954	9.7
2012/10/28	1052	10.4
2012/10/28	1054	10.4
2012/10/28	1152	10.4
2012/10/28	1154	10.7
2012/10/28	1252	11.2
2012/10/28	1254	11.2
2012/10/28	1354	11.2
2012/10/28	1454	11.2
2012/10/28	1554	11.2
2012/10/28	1654	11
2012/10/28	1754	10.7
2012/10/28	1854	11
2012/10/28	1954	11
2012/10/28	2052	11.6
2012/10/28	2054	11.3
2012/10/28	2154	11.3
2012/10/28	2217	11.6
2012/10/28	2254	11.3
2012/10/28	2354	11.3
2012/10/29	20	11.6
2012/10/29	54	11
2012/10/29	117	11
2012/10/29	136	11
2012/10/29	144	11
2012/10/29	154	10.7
2012/10/29	254	10.7
2012/10/29	354	10.5
2012/10/29	411	10.5
2012/10/29	422	9.9
2012/10/29	446	9.9
2012/10/29	454	10.2
2012/10/29	554	9.9
2012/10/29	619	9.9
2012/10/29	654	9.9
2012/10/29	754	9.9
2012/10/29	822	9.9
2012/10/29	854	9.7
2012/10/29	921	9.9
2012/10/29	954	9.6
2012/10/29	1052	9.9
2012/10/29	1054	9.6
2012/10/29	1152	9.9
2012/10/29	1154	9.6
2012/10/29	1236	9.9
2012/10/29	1252	9.9
2012/10/29	1254	9.6
2012/10/29	1352	9.9
2012/10/29	1354	9.6
2012/10/29	1454	9.1
2012/10/29	1554	9.1
2012/10/29	1654	8.8
2012/10/29	1754	8.6
2012/10/29	1854	8
2012/10/29	1954	8
2012/10/29	2006	7.5
2012/10/29	2054	8
2012/10/29	2147	7.5
2012/10/29	2154	7.5
2012/10/29	2229	7.5
2012/10/29	2254	7.5
2012/10/29	2302	6.9
2012/10/29	2324	6.9
2012/10/29	2351	6.9
2012/10/29	2354	6.9
2012/10/30	20	6.9
2012/10/30	54	6.9
2012/10/30	154	6.1
2012/10/30	254	5.5
2012/10/30	302	5.5
2012/10/30	354	5.3
2012/10/30	454	5.5
2012/10/30	504	5.5
2012/10/30	521	5
2012/10/30	554	5
2012/10/30	646	5
2012/10/30	654	4.8
2012/10/30	727	5.1
2012/10/30	754	5
2012/10/30	854	4.5
2012/10/30	938	5.1
2012/10/30	950	5.1
2012/10/30	954	5
2012/10/30	1054	4.8
2012/10/30	1154	4.5
2012/10/30	1247	4
2012/10/30	1254	4.2
2012/10/30	1339	4
2012/10/30	1354	4.2
2012/10/30	1452	5.1
2012/10/30	1454	4.8
2012/10/30	1554	4.8
2012/10/30	1635	5.1
2012/10/30	1654	5
2012/10/30	1752	5.1
2012/10/30	1754	5
2012/10/30	1854	5
2012/10/30	1927	5.1
2012/10/30	1954	5
2012/10/30	2012	5.1
2012/10/30	2052	5.1
2012/10/30	2054	5
2012/10/30	2154	5.3
2012/10/30	2220	5.1
2012/10/30	2228	5.1
2012/10/30	2249	5.1
2012/10/30	2254	5
2012/10/30	2257	5.1
2012/10/30	2328	5.1
2012/10/30	2354	4.7
2012/10/31	54	4.7
2012/10/31	154	4.5
2012/10/31	254	4.5
2012/10/31	354	4.5
2012/10/31	454	4.5
2012/10/31	554	4.5
2012/10/31	654	4.5
2012/10/31	754	4.8
2012/10/31	854	5.6
2012/10/31	954	6.5
2012/10/31	1054	6.9
2012/10/31	1154	6.9
2012/10/31	1254	6.7
2012/10/31	1354	7
2012/10/31	1454	6.8
2012/10/31	1554	7
2012/10/31	1654	7.1
2012/10/31	1754	7.1
2012/10/31	1854	6.6
2012/10/31	1954	6.6
2012/10/31	2054	6.3
2012/10/31	2154	5.8
2012/10/31	2254	5.5
2012/10/31	2354	5
2012/11/1	54	4.7
2012/11/1	154	4.4
2012/11/1	254	4.5
2012/11/1	354	4.7
2012/11/1	454	5
2012/11/1	554	5
2012/11/1	654	5.3
2012/11/1	754	5.3
2012/11/1	854	5.6
2012/11/1	954	5.6
2012/11/1	1054	6.1
2012/11/1	1154	6.1
2012/11/1	1254	6.4
2012/11/1	1354	6.2
2012/11/1	1454	6.2
2012/11/1	1554	6.1
2012/11/1	1654	6
2012/11/1	1754	6
2012/11/1	1854	5.8
2012/11/1	1954	5.8
2012/11/1	2054	5.6
2012/11/1	2154	5.6
2012/11/1	2254	5.3
2012/11/1	2354	5.3
2012/11/2	54	4.7
2012/11/2	154	3.9
2012/11/2	254	3.6
2012/11/2	354	3.3
2012/11/2	454	3.8
2012/11/2	554	4.1
2012/11/2	654	4.1
2012/11/2	754	4.5
2012/11/2	854	5.1
2012/11/2	954	5.6
2012/11/2	1054	5.9
2012/11/2	1154	6.1
2012/11/2	1254	5.7
2012/11/2	1354	5.6
2012/11/2	1454	5.4
2012/11/2	1554	5
2012/11/2	1654	4.6
2012/11/2	1754	4.2
2012/11/2	1854	4.5
2012/11/2	1954	3.9
2012/11/2	2054	3.9
2012/11/2	2154	3.9
2012/11/2	2254	4.1
2012/11/2	2354	3.8
2012/11/3	54	3.6
2012/11/3	154	3.4
2012/11/3	254	3.1
2012/11/3	354	3.1
2012/11/3	454	3.1
2012/11/3	554	3.1
2012/11/3	654	3.1
2012/11/3	754	3.4
2012/11/3	854	3.7
2012/11/3	954	3.8
2012/11/3	1054	3.8
2012/11/3	1154	4.3
2012/11/3	1254	4.3
2012/11/3	1354	4.3
2012/11/3	1454	4.5
2012/11/3	1554	4.5
2012/11/3	1654	4.3
2012/11/3	1754	4.2
2012/11/3	1854	3.9
2012/11/3	1954	3.9
2012/11/3	2054	3.6
2012/11/3	2154	3.6
2012/11/3	2254	3.3
2012/11/3	2354	2.7
2012/11/4	54	1.8
2012/11/4	154	0.9
2012/11/4	254	0.5
2012/11/4	354	-0.1
2012/11/4	454	-0.1
2012/11/4	554	0.7
2012/11/4	654	1
2012/11/4	754	1.8
2012/11/4	854	3.6
2012/11/4	954	3.4
2012/11/4	1054	4
2012/11/4	1154	4.8
2012/11/4	1254	4.9
2012/11/4	1354	5.2
2012/11/4	1454	5.3
2012/11/4	1554	5
2012/11/4	1654	4.1
2012/11/4	1754	3.5
2012/11/4	1854	2.9
2012/11/4	1954	2.4
2012/11/4	2054	1.4
2012/11/4	2154	0.8
2012/11/4	2254	1.6
2012/11/4	2354	2.4
2012/11/5	54	2.7
2012/11/5	154	2.7
2012/11/5	254	2.3
2012/11/5	354	2.1
2012/11/5	454	2.1
2012/11/5	554	1.2
2012/11/5	654	1
2012/11/5	754	0.7
2012/11/5	854	1
2012/11/5	954	1.9
2012/11/5	1054	2.3
2012/11/5	1154	3.1
2012/11/5	1254	3.4
2012/11/5	1354	3.4
2012/11/5	1454	3.9
2012/11/5	1554	3.6
2012/11/5	1654	2.8
2012/11/5	1754	2.2
2012/11/5	1854	1.9
2012/11/5	1954	1.2
2012/11/5	2054	0.9
2012/11/5	2154	0.6
2012/11/5	2254	-0.3
2012/11/5	2354	-2
2012/11/6	54	-2
2012/11/6	154	-1
2012/11/6	254	-2.4
2012/11/6	354	-2
2012/11/6	454	-1.5
2012/11/6	554	-1.2
2012/11/6	654	-1
2012/11/6	754	-0.8
2012/11/6	854	0.1
2012/11/6	954	0.6
2012/11/6	1054	1.7
2012/11/6	1154	2
2012/11/6	1254	2.6
2012/11/6	1354	2.7
2012/11/6	1454	3.3
2012/11/6	1554	3.1
2012/11/6	1654	2.6
2012/11/6	1754	2.6
2012/11/6	1854	2.4
2012/11/6	1954	1.9
2012/11/6	2054	1.9
2012/11/6	2154	1.4
2012/11/6	2254	1.6
2012/11/6	2354	1.6
2012/11/7	54	0.9
2012/11/7	154	0.9
2012/11/7	254	0.9
2012/11/7	354	0.6
2012/11/7	454	0.4
2012/11/7	554	0.6
2012/11/7	654	1.1
2012/11/7	754	1.1
2012/11/7	854	1.4
2012/11/7	934	0.9
2012/11/7	954	1.5
2012/11/7	1009	1.5
2012/11/7	1054	1.5
2012/11/7	1105	1.5
2012/11/7	1154	2
2012/11/7	1254	2.8
2012/11/7	1314	2.5
2012/11/7	1336	2.5
2012/11/7	1354	2.5
2012/11/7	1425	2.7
2012/11/7	1454	2.7
2012/11/7	1554	3
2012/11/7	1654	2.9
2012/11/7	1754	2.5
2012/11/7	1854	2.4
2012/11/7	1954	2.5
2012/11/7	2054	2.4
2012/11/7	2154	2.6
2012/11/7	2254	2
2012/11/7	2354	2.2
2012/11/8	54	1.8
2012/11/8	154	1.7
2012/11/8	254	1.2
2012/11/8	354	0.9
2012/11/8	454	0.7
2012/11/8	554	0.9
2012/11/8	654	0.4
2012/11/8	754	0.6
2012/11/8	854	0.8
2012/11/8	954	1.4
2012/11/8	1054	2.2
2012/11/8	1154	2.8
2012/11/8	1254	3.1
2012/11/8	1354	3.3
2012/11/8	1454	3.5
2012/11/8	1554	3
2012/11/8	1654	2.8
2012/11/8	1754	2.2
2012/11/8	1854	2.3
2012/11/8	1954	2.5
2012/11/8	2054	2.5
2012/11/8	2154	2.5
2012/11/8	2254	2.7
2012/11/8	2354	2.5
2012/11/9	54	2.5
2012/11/9	154	1.9
2012/11/9	254	1.9
2012/11/9	354	1.3
2012/11/9	454	1.1
2012/11/9	554	0.8
2012/11/9	654	0.5
2012/11/9	754	2.5
2012/11/9	854	3.6
2012/11/9	954	4.8
2012/11/9	1054	5.9
2012/11/9	1154	6.2
2012/11/9	1254	7
2012/11/9	1354	7.3
2012/11/9	1454	7.3
2012/11/9	1554	7.3
2012/11/9	1654	6.4
2012/11/9	1754	5.1
2012/11/9	1854	4.8
2012/11/9	1954	3.9
2012/11/9	2054	3.6
2012/11/9	2154	3.2
2012/11/9	2254	3
2012/11/9	2354	2.7
2012/11/10	54	2.4
2012/11/10	154	1.2
2012/11/10	254	1.5
2012/11/10	354	1.2
2012/11/10	454	1.2
2012/11/10	554	0.6
2012/11/10	654	0.6
2012/11/10	754	3.4
2012/11/10	854	6.5
2012/11/10	954	7.1
2012/11/10	1054	8
2012/11/10	1154	8.9
2012/11/10	1254	9.4
2012/11/10	1354	9.5
2012/11/10	1454	9.7
2012/11/10	1554	9.3
2012/11/10	1654	8.8
2012/11/10	1754	8.5
2012/11/10	1854	7.6
2012/11/10	1954	7.1
2012/11/10	2054	6.5
2012/11/10	2154	5.7
2012/11/10	2254	5.4
2012/11/10	2354	4.5
2012/11/11	54	4.2
2012/11/11	154	3.9
2012/11/11	254	3.4
2012/11/11	354	3.4
2012/11/11	454	2.5
2012/11/11	554	2.8
2012/11/11	654	2.3
2012/11/11	754	4.5
2012/11/11	854	7.8
2012/11/11	954	10.2
2012/11/11	1054	10.5
2012/11/11	1154	11.2
2012/11/11	1254	12.5
2012/11/11	1354	13
2012/11/11	1454	12.5
2012/11/11	1554	11.5
2012/11/11	1654	11.2
2012/11/11	1754	10.7
2012/11/11	1854	10.5
2012/11/11	1954	10
2012/11/11	2054	9.7
2012/11/11	2154	8.9
2012/11/11	2254	7.5
2012/11/11	2354	6.7
2012/11/12	54	6.4
2012/11/12	154	6.1
2012/11/12	254	5.9
2012/11/12	354	4.7
2012/11/12	454	5.6
2012/11/12	510	5.6
2012/11/12	527	5.6
2012/11/12	554	5.3
2012/11/12	615	4.5
2012/11/12	633	4.5
2012/11/12	643	3.8
2012/11/12	654	5.3
2012/11/12	659	5.6
2012/11/12	713	6.1
2012/11/12	727	6.1
2012/11/12	754	7.2
2012/11/12	756	7.2
2012/11/12	809	7.7
2012/11/12	854	9.7
2012/11/12	856	9.4
2012/11/12	859	10
2012/11/12	916	11.1
2012/11/12	926	11.6
2012/11/12	933	11.6
2012/11/12	954	12.3
2012/11/12	1054	13.8
2012/11/12	1154	15.8
2012/11/12	1254	15.8
2012/11/12	1354	15.8
2012/11/12	1454	16.1
2012/11/12	1554	15.3
2012/11/12	1654	14.9
2012/11/12	1754	14.9
2012/11/12	1854	15
2012/11/12	1954	14.7
2012/11/12	2054	14.7
2012/11/12	2154	15
2012/11/12	2254	15
2012/11/12	2354	15.3
2012/11/13	39	12.9
2012/11/13	46	12.4
2012/11/13	50	11.8
2012/11/13	54	11.9
2012/11/13	147	8.8
2012/11/13	154	9.1
2012/11/13	254	8.8
2012/11/13	354	7.8
2012/11/13	407	7.5
2012/11/13	416	7.5
2012/11/13	435	6.9
2012/11/13	448	6.9
2012/11/13	454	6.9
2012/11/13	536	5.7
2012/11/13	554	5.3
2012/11/13	654	5.3
2012/11/13	719	5.6
2012/11/13	730	5.6
2012/11/13	750	5.1
2012/11/13	754	5
2012/11/13	835	5.1
2012/11/13	854	5
2012/11/13	946	5.1
2012/11/13	954	5.3
2012/11/13	1026	5.1
2012/11/13	1054	5.3
2012/11/13	1154	4.5
2012/11/13	1243	4.5
2012/11/13	1247	4.5
2012/11/13	1252	4.5
2012/11/13	1254	4.8
2012/11/13	1354	4.8
2012/11/13	1454	5.1
2012/11/13	1554	4.5
2012/11/13	1654	3.8
2012/11/13	1754	3
2012/11/13	1854	2.4
2012/11/13	1954	2.1
2012/11/13	2054	1.6
2012/11/13	2154	1
2012/11/13	2254	0.3
2012/11/13	2354	0.3
2012/11/14	54	-0.1
2012/11/14	154	-0.3
2012/11/14	254	-0.3
2012/11/14	354	-0.8
2012/11/14	454	-1.5
2012/11/14	554	-0.6
2012/11/14	654	0
2012/11/14	754	0.6
2012/11/14	854	1.4
2012/11/14	954	1.9
2012/11/14	1054	2.4
2012/11/14	1154	2.7
2012/11/14	1254	3.3
2012/11/14	1354	3.3
2012/11/14	1454	3.8
2012/11/14	1554	3.6
2012/11/14	1654	2.9
2012/11/14	1754	2.2
2012/11/14	1854	2.1
2012/11/14	1954	1.8
2012/11/14	2054	0.3
2012/11/14	2154	-0.4
2012/11/14	2254	-0.4
2012/11/14	2354	-0.8
2012/11/15	54	-0.4
2012/11/15	154	1.3
2012/11/15	254	1.9
2012/11/15	354	2.1
2012/11/15	454	2.1
2012/11/15	554	2.2
2012/11/15	654	1.5
2012/11/15	754	2.3
2012/11/15	854	3.1
2012/11/15	954	3.6
2012/11/15	1054	3.8
2012/11/15	1154	4.1
2012/11/15	1254	4.4
2012/11/15	1354	4.4
2012/11/15	1454	4.7
2012/11/15	1554	4.7
2012/11/15	1654	4.4
2012/11/15	1754	3.6
2012/11/15	1854	3.1
2012/11/15	1954	3.2
2012/11/15	2054	3.2
2012/11/15	2154	3.2
2012/11/15	2254	3
2012/11/15	2354	2.9
2012/11/16	54	2.4
2012/11/16	154	1.9
2012/11/16	254	1.3
2012/11/16	354	1.7
2012/11/16	454	1.7
2012/11/16	554	1.6
2012/11/16	654	1.9
2012/11/16	754	2.4
2012/11/16	854	3.4
2012/11/16	954	3.5
2012/11/16	1054	3.7
2012/11/16	1154	4.7
2012/11/16	1254	4.9
2012/11/16	1354	5
2012/11/16	1454	5
2012/11/16	1554	5
2012/11/16	1654	4.4
2012/11/16	1754	3.8
2012/11/16	1854	3.9
2012/11/16	1954	3.4
2012/11/16	2054	2.2
2012/11/16	2154	0.3
2012/11/16	2254	2.1
2012/11/16	2354	1.6
2012/11/17	54	1.4
2012/11/17	154	1.4
2012/11/17	254	1.1
2012/11/17	354	0.8
2012/11/17	454	-0.6
2012/11/17	554	-1
2012/11/17	654	-1
2012/11/17	754	1.8
2012/11/17	854	3.2
2012/11/17	954	3.8
2012/11/17	1054	4.1
2012/11/17	1154	4.4
2012/11/17	1254	5
2012/11/17	1354	5
2012/11/17	1454	5.2
