	Power	Date	PowerL	TsetL
2012-08-16 06:00:00	5478.0	8/16/2012 6:00	392781	21.11
2012-08-16 07:00:00	5479.0	8/16/2012 7:00	403883	22.11
2012-08-16 08:00:00	5480.0	8/16/2012 8:00	270602	23.11
2012-08-16 09:00:00	5481.0	8/16/2012 9:00	520727	23.11
2012-08-16 10:00:00	5482.0	8/16/2012 10:00	666855	22.11
2012-08-16 11:00:00	5483.0	8/16/2012 11:00	276960	22.11
2012-08-16 12:00:00	5484.0	8/16/2012 12:00	534900	22.11
2012-08-16 13:00:00	5485.0	8/16/2012 13:00	546798	22.11
2012-08-16 14:00:00	5486.0	8/16/2012 14:00	554952	23.11
2012-08-16 15:00:00	5487.0	8/16/2012 15:00	550336	23.11
2012-08-16 16:00:00	5488.0	8/16/2012 16:00	537378	23.11
2012-08-16 17:00:00	5489.0	8/16/2012 17:00	508720	23.11
2012-08-16 18:00:00	5490.0	8/16/2012 18:00	404730	22.11
2012-08-16 19:00:00	5491.0	8/16/2012 19:00	400497	22.11
2012-08-16 20:00:00	5492.0	8/16/2012 20:00	403417	22.11
2012-08-16 21:00:00	5493.0	8/16/2012 21:00	401995	22.11
2012-08-16 22:00:00	5494.0	8/16/2012 22:00	516843	22.11
2012-08-16 23:00:00	5495.0	8/16/2012 23:00	398284	22.11
2012-08-17 00:00:00	5496.0	8/17/2012 0:00	399157	22.11
2012-08-17 01:00:00	5497.0	8/17/2012 1:00	393071	21.11
2012-08-17 02:00:00	5498.0	8/17/2012 2:00	378241	21.11
2012-08-17 03:00:00	5499.0	8/17/2012 3:00	391966	22.11
2012-08-17 04:00:00	5500.0	8/17/2012 4:00	385387	22.11
2012-08-17 05:00:00	5501.0	8/17/2012 5:00	397951	22.11
2012-08-17 06:00:00	5502.0	8/17/2012 6:00	408267	22.11
2012-08-17 07:00:00	5503.0	8/17/2012 7:00	319791	23.11
2012-08-17 08:00:00	5504.0	8/17/2012 8:00	570005	23.11
2012-08-17 09:00:00	5505.0	8/17/2012 9:00	546557	24.11
2012-08-17 10:00:00	5506.0	8/17/2012 10:00	704647	24.11
2012-08-17 11:00:00	5507.0	8/17/2012 11:00	311016	25.11
2012-08-17 12:00:00	5508.0	8/17/2012 12:00	587482	24.11
2012-08-17 13:00:00	5509.0	8/17/2012 13:00	610417	25.11
2012-08-17 14:00:00	5510.0	8/17/2012 14:00	579854	24.11
2012-08-17 15:00:00	5511.0	8/17/2012 15:00	606702	23.11
2012-08-17 16:00:00	5512.0	8/17/2012 16:00	285774	24.11
2012-08-17 17:00:00	5513.0	8/17/2012 17:00	529800	24.11
2012-08-17 18:00:00	5514.0	8/17/2012 18:00	500236	24.11
2012-08-17 19:00:00	5515.0	8/17/2012 19:00	494213	24.11
2012-08-17 20:00:00	5516.0	8/17/2012 20:00	500080	24.11
2012-08-17 21:00:00	5517.0	8/17/2012 21:00	406071	24.11
2012-08-17 22:00:00	5518.0	8/17/2012 22:00	583987	24.11
2012-08-17 23:00:00	5519.0	8/17/2012 23:00	414833	23.11
2012-08-18 00:00:00	5520.0	8/18/2012 0:00	412732	23.11
2012-08-18 01:00:00	5521.0	8/18/2012 1:00	489690	23.11
2012-08-18 02:00:00	5522.0	8/18/2012 2:00	463376	23.11
2012-08-18 03:00:00	5523.0	8/18/2012 3:00	372887	21.11
2012-08-18 04:00:00	5524.0	8/18/2012 4:00	351014	21.11
2012-08-18 05:00:00	5525.0	8/18/2012 5:00	359248	21.11
2012-08-18 06:00:00	5526.0	8/18/2012 6:00	367741	21.11
2012-08-18 07:00:00	5527.0	8/18/2012 7:00	373522	22.11
2012-08-18 08:00:00	5528.0	8/18/2012 8:00	385149	22.11
2012-08-18 09:00:00	5529.0	8/18/2012 9:00	401459	22.11
2012-08-18 10:00:00	5530.0	8/18/2012 10:00	406886	22.11
2012-08-18 11:00:00	5531.0	8/18/2012 11:00	401475	22.11
2012-08-18 12:00:00	5532.0	8/18/2012 12:00	392545	21.11
2012-08-18 13:00:00	5533.0	8/18/2012 13:00	401963	22.11
2012-08-18 14:00:00	5534.0	8/18/2012 14:00	399963	21.11
2012-08-18 15:00:00	5535.0	8/18/2012 15:00	396842	21.11
2012-08-18 16:00:00	5536.0	8/18/2012 16:00	396842	21.11
2012-08-18 17:00:00	5537.0	8/18/2012 17:00	383849	20.11
2012-08-18 18:00:00	5538.0	8/18/2012 18:00	377378	20.11
2012-08-18 19:00:00	5539.0	8/18/2012 19:00	358934	20.11
2012-08-18 20:00:00	5540.0	8/18/2012 20:00	378531	21.11
2012-08-18 21:00:00	5541.0	8/18/2012 21:00	380831	21.11
2012-08-18 22:00:00	5542.0	8/18/2012 22:00	394361	21.11
2012-08-18 23:00:00	5543.0	8/18/2012 23:00	356823	21.11
2012-08-19 00:00:00	5544.0	8/19/2012 0:00	353383	21.11
2012-08-19 01:00:00	5545.0	8/19/2012 1:00	348178	21.11
2012-08-19 02:00:00	5546.0	8/19/2012 2:00	338311	20.11
2012-08-19 03:00:00	5547.0	8/19/2012 3:00	345289	17.11
2012-08-19 04:00:00	5548.0	8/19/2012 4:00	348379	17.11
2012-08-19 05:00:00	5549.0	8/19/2012 5:00	352972	17.11
2012-08-19 06:00:00	5550.0	8/19/2012 6:00	345257	21.11
2012-08-19 07:00:00	5551.0	8/19/2012 7:00	351480	22.11
2012-08-19 08:00:00	5552.0	8/19/2012 8:00	374395	24.11
2012-08-19 09:00:00	5553.0	8/19/2012 9:00	406459	24.11
2012-08-19 10:00:00	5554.0	8/19/2012 10:00	390138	23.11
2012-08-19 11:00:00	5555.0	8/19/2012 11:00	401316	22.11
2012-08-19 12:00:00	5556.0	8/19/2012 12:00	411687	23.11
2012-08-19 13:00:00	5557.0	8/19/2012 13:00	387212	22.11
2012-08-19 14:00:00	5558.0	8/19/2012 14:00	371002	21.11
2012-08-19 15:00:00	5559.0	8/19/2012 15:00	372285	21.11
2012-08-19 16:00:00	5560.0	8/19/2012 16:00	404751	23.11
2012-08-19 17:00:00	5561.0	8/19/2012 17:00	391942	22.11
2012-08-19 18:00:00	5562.0	8/19/2012 18:00	385044	22.11
2012-08-19 19:00:00	5563.0	8/19/2012 19:00	375089	22.11
2012-08-19 20:00:00	5564.0	8/19/2012 20:00	377025	22.11
2012-08-19 21:00:00	5565.0	8/19/2012 21:00	366792	22.11
2012-08-19 22:00:00	5566.0	8/19/2012 22:00	385575	21.11
2012-08-19 23:00:00	5567.0	8/19/2012 23:00	348970	22.11
2012-08-20 00:00:00	5568.0	8/20/2012 0:00	344072	22.11
2012-08-20 01:00:00	5569.0	8/20/2012 1:00	350773	22.11
2012-08-20 02:00:00	5570.0	8/20/2012 2:00	366792	22.11
2012-08-20 03:00:00	5571.0	8/20/2012 3:00	359805	21.11
2012-08-20 04:00:00	5572.0	8/20/2012 4:00	363761	21.11
2012-08-20 05:00:00	5573.0	8/20/2012 5:00	364349	21.11
2012-08-20 06:00:00	5574.0	8/20/2012 6:00	376902	21.11
2012-08-20 07:00:00	5575.0	8/20/2012 7:00	260180	22.11
2012-08-20 08:00:00	5576.0	8/20/2012 8:00	272921	22.11
2012-08-20 09:00:00	5577.0	8/20/2012 9:00	168604	21.11
2012-08-20 10:00:00	5578.0	8/20/2012 10:00	374252	19.11
2012-08-20 11:00:00	5579.0	8/20/2012 11:00	301529	18.11
2012-08-20 12:00:00	5580.0	8/20/2012 12:00	403309	22.11
2012-08-20 13:00:00	5581.0	8/20/2012 13:00	273900	23.11
2012-08-20 14:00:00	5582.0	8/20/2012 14:00	508355	23.11
2012-08-20 15:00:00	5583.0	8/20/2012 15:00	494617	23.11
2012-08-20 16:00:00	5584.0	8/20/2012 16:00	659684	23.11
2012-08-20 17:00:00	5585.0	8/20/2012 17:00	408264	23.11
2012-08-20 18:00:00	5586.0	8/20/2012 18:00	397135	22.11
2012-08-20 19:00:00	5587.0	8/20/2012 19:00	387408	22.11
2012-08-20 20:00:00	5588.0	8/20/2012 20:00	369619	21.11
2012-08-20 21:00:00	5589.0	8/20/2012 21:00	365941	21.11
2012-08-20 22:00:00	5590.0	8/20/2012 22:00	284604	22.11
2012-08-20 23:00:00	5591.0	8/20/2012 23:00	359792	21.11
2012-08-21 00:00:00	5592.0	8/21/2012 0:00	358906	21.11
2012-08-21 01:00:00	5593.0	8/21/2012 1:00	350424	21.11
2012-08-21 02:00:00	5594.0	8/21/2012 2:00	332786	21.11
2012-08-21 03:00:00	5595.0	8/21/2012 3:00	341441	17.11
2012-08-21 04:00:00	5596.0	8/21/2012 4:00	322706	20.11
2012-08-21 05:00:00	5597.0	8/21/2012 5:00	324367	20.11
2012-08-21 06:00:00	5598.0	8/21/2012 6:00	363561	21.11
2012-08-21 07:00:00	5599.0	8/21/2012 7:00	375753	21.11
2012-08-21 08:00:00	5600.0	8/21/2012 8:00	395501	21.11
2012-08-21 09:00:00	5601.0	8/21/2012 9:00	305835	22.11
2012-08-21 10:00:00	5602.0	8/21/2012 10:00	635358	22.11
2012-08-21 11:00:00	5603.0	8/21/2012 11:00	265579	21.11
2012-08-21 12:00:00	5604.0	8/21/2012 12:00	505475	22.11
2012-08-21 13:00:00	5605.0	8/21/2012 13:00	526551	22.11
2012-08-21 14:00:00	5606.0	8/21/2012 14:00	518112	22.11
2012-08-21 15:00:00	5607.0	8/21/2012 15:00	514516	22.11
2012-08-21 16:00:00	5608.0	8/21/2012 16:00	667493	22.11
2012-08-21 17:00:00	5609.0	8/21/2012 17:00	259137	23.11
2012-08-21 18:00:00	5610.0	8/21/2012 18:00	461822	22.11
2012-08-21 19:00:00	5611.0	8/21/2012 19:00	404172	22.11
2012-08-21 20:00:00	5612.0	8/21/2012 20:00	411099	22.11
2012-08-21 21:00:00	5613.0	8/21/2012 21:00	415716	23.11
2012-08-21 22:00:00	5614.0	8/21/2012 22:00	498690	22.11
2012-08-21 23:00:00	5615.0	8/21/2012 23:00	405423	23.11
2012-08-22 00:00:00	5616.0	8/22/2012 0:00	389570	22.11
2012-08-22 01:00:00	5617.0	8/22/2012 1:00	385785	22.11
2012-08-22 02:00:00	5618.0	8/22/2012 2:00	376253	21.11
2012-08-22 03:00:00	5619.0	8/22/2012 3:00	348877	20.11
2012-08-22 04:00:00	5620.0	8/22/2012 4:00	356823	21.11
2012-08-22 05:00:00	5621.0	8/22/2012 5:00	371943	21.11
2012-08-22 06:00:00	5622.0	8/22/2012 6:00	397468	22.11
2012-08-22 07:00:00	5623.0	8/22/2012 7:00	406223	22.11
2012-08-22 08:00:00	5624.0	8/22/2012 8:00	419191	23.11
2012-08-22 09:00:00	5625.0	8/22/2012 9:00	278524	23.11
2012-08-22 10:00:00	5626.0	8/22/2012 10:00	675814	24.11
2012-08-22 11:00:00	5627.0	8/22/2012 11:00	298855	24.11
2012-08-22 12:00:00	5628.0	8/22/2012 12:00	556571	24.11
2012-08-22 13:00:00	5629.0	8/22/2012 13:00	552125	23.11
2012-08-22 14:00:00	5630.0	8/22/2012 14:00	576135	24.11
2012-08-22 15:00:00	5631.0	8/22/2012 15:00	567252	24.11
2012-08-22 16:00:00	5632.0	8/22/2012 16:00	528811	23.11
2012-08-22 17:00:00	5633.0	8/22/2012 17:00	668720	23.11
2012-08-22 18:00:00	5634.0	8/22/2012 18:00	421927	23.11
2012-08-22 19:00:00	5635.0	8/22/2012 19:00	406453	22.11
2012-08-22 20:00:00	5636.0	8/22/2012 20:00	408502	22.11
2012-08-22 21:00:00	5637.0	8/22/2012 21:00	406067	22.11
2012-08-22 22:00:00	5638.0	8/22/2012 22:00	548252	23.11
2012-08-22 23:00:00	5639.0	8/22/2012 23:00	398737	23.11
2012-08-23 00:00:00	5640.0	8/23/2012 0:00	386036	22.11
2012-08-23 01:00:00	5641.0	8/23/2012 1:00	383125	22.11
2012-08-23 02:00:00	5642.0	8/23/2012 2:00	382734	22.11
2012-08-23 03:00:00	5643.0	8/23/2012 3:00	382820	22.11
2012-08-23 04:00:00	5644.0	8/23/2012 4:00	374360	22.11
2012-08-23 05:00:00	5645.0	8/23/2012 5:00	382820	22.11
2012-08-23 06:00:00	5646.0	8/23/2012 6:00	401257	22.11
2012-08-23 07:00:00	5647.0	8/23/2012 7:00	421927	23.11
2012-08-23 08:00:00	5648.0	8/23/2012 8:00	299692	25.11
2012-08-23 09:00:00	5649.0	8/23/2012 9:00	573891	24.11
2012-08-23 10:00:00	5650.0	8/23/2012 10:00	686001	24.11
2012-08-23 11:00:00	5651.0	8/23/2012 11:00	291470	23.11
2012-08-23 12:00:00	5652.0	8/23/2012 12:00	570410	24.11
2012-08-23 13:00:00	5653.0	8/23/2012 13:00	590875	24.11
2012-08-23 14:00:00	5654.0	8/23/2012 14:00	589338	24.11
2012-08-23 15:00:00	5655.0	8/23/2012 15:00	568724	24.11
2012-08-23 16:00:00	5656.0	8/23/2012 16:00	545364	23.11
2012-08-23 17:00:00	5657.0	8/23/2012 17:00	504345	23.11
2012-08-23 18:00:00	5658.0	8/23/2012 18:00	463152	23.11
2012-08-23 19:00:00	5659.0	8/23/2012 19:00	412533	23.11
2012-08-23 20:00:00	5660.0	8/23/2012 20:00	410841	23.11
2012-08-23 21:00:00	5661.0	8/23/2012 21:00	390937	22.11
2012-08-23 22:00:00	5662.0	8/23/2012 22:00	532101	23.11
2012-08-23 23:00:00	5663.0	8/23/2012 23:00	388639	22.11
2012-08-24 00:00:00	5664.0	8/24/2012 0:00	386442	22.11
2012-08-24 01:00:00	5665.0	8/24/2012 1:00	390278	22.11
2012-08-24 02:00:00	5666.0	8/24/2012 2:00	396524	22.11
2012-08-24 03:00:00	5667.0	8/24/2012 3:00	384519	22.11
2012-08-24 04:00:00	5668.0	8/24/2012 4:00	385331	22.11
2012-08-24 05:00:00	5669.0	8/24/2012 5:00	398115	23.11
2012-08-24 06:00:00	5670.0	8/24/2012 6:00	419963	23.11
2012-08-24 07:00:00	5671.0	8/24/2012 7:00	419963	23.11
2012-08-24 08:00:00	5672.0	8/24/2012 8:00	283321	24.11
2012-08-24 09:00:00	5673.0	8/24/2012 9:00	544937	23.11
2012-08-24 10:00:00	5674.0	8/24/2012 10:00	656348	24.11
2012-08-24 11:00:00	5675.0	8/24/2012 11:00	287687	23.11
2012-08-24 12:00:00	5676.0	8/24/2012 12:00	564198	24.11
2012-08-24 13:00:00	5677.0	8/24/2012 13:00	584125	23.11
2012-08-24 14:00:00	5678.0	8/24/2012 14:00	582641	24.11
2012-08-24 15:00:00	5679.0	8/24/2012 15:00	551001	24.11
2012-08-24 16:00:00	5680.0	8/24/2012 16:00	521666	23.11
2012-08-24 17:00:00	5681.0	8/24/2012 17:00	514322	24.11
2012-08-24 18:00:00	5682.0	8/24/2012 18:00	513561	24.11
2012-08-24 19:00:00	5683.0	8/24/2012 19:00	426261	24.11
2012-08-24 20:00:00	5684.0	8/24/2012 20:00	420320	23.11
2012-08-24 21:00:00	5685.0	8/24/2012 21:00	420866	23.11
2012-08-24 22:00:00	5686.0	8/24/2012 22:00	553545	24.11
2012-08-24 23:00:00	5687.0	8/24/2012 23:00	421224	23.11
2012-08-25 00:00:00	5688.0	8/25/2012 0:00	425505	24.11
2012-08-25 01:00:00	5689.0	8/25/2012 1:00	423186	23.11
2012-08-25 02:00:00	5690.0	8/25/2012 2:00	412061	22.11
2012-08-25 03:00:00	5691.0	8/25/2012 3:00	402384	22.11
2012-08-25 04:00:00	5692.0	8/25/2012 4:00	406860	22.11
2012-08-25 05:00:00	5693.0	8/25/2012 5:00	409489	23.11
2012-08-25 06:00:00	5694.0	8/25/2012 6:00	406772	23.11
2012-08-25 07:00:00	5695.0	8/25/2012 7:00	417982	23.11
2012-08-25 08:00:00	5696.0	8/25/2012 8:00	421601	24.11
2012-08-25 09:00:00	5697.0	8/25/2012 9:00	424322	23.11
2012-08-25 10:00:00	5698.0	8/25/2012 10:00	425278	24.11
2012-08-25 11:00:00	5699.0	8/25/2012 11:00	425058	23.11
2012-08-25 12:00:00	5700.0	8/25/2012 12:00	410043	22.11
2012-08-25 13:00:00	5701.0	8/25/2012 13:00	395836	22.11
2012-08-25 14:00:00	5702.0	8/25/2012 14:00	412883	22.11
2012-08-25 15:00:00	5703.0	8/25/2012 15:00	418897	23.11
2012-08-25 16:00:00	5704.0	8/25/2012 16:00	422096	23.11
2012-08-25 17:00:00	5705.0	8/25/2012 17:00	413864	23.11
2012-08-25 18:00:00	5706.0	8/25/2012 18:00	409202	22.11
2012-08-25 19:00:00	5707.0	8/25/2012 19:00	409489	23.11
2012-08-25 20:00:00	5708.0	8/25/2012 20:00	392259	22.11
2012-08-25 21:00:00	5709.0	8/25/2012 21:00	396154	23.11
2012-08-25 22:00:00	5710.0	8/25/2012 22:00	417438	23.11
2012-08-25 23:00:00	5711.0	8/25/2012 23:00	414624	24.11
2012-08-26 00:00:00	5712.0	8/26/2012 0:00	414279	24.11
2012-08-26 01:00:00	5713.0	8/26/2012 1:00	418791	24.11
2012-08-26 02:00:00	5714.0	8/26/2012 2:00	413248	24.11
2012-08-26 03:00:00	5715.0	8/26/2012 3:00	409307	23.11
2012-08-26 04:00:00	5716.0	8/26/2012 4:00	416353	24.11
2012-08-26 05:00:00	5717.0	8/26/2012 5:00	405341	23.11
2012-08-26 06:00:00	5718.0	8/26/2012 6:00	410352	23.11
2012-08-26 07:00:00	5719.0	8/26/2012 7:00	410833	24.11
2012-08-26 08:00:00	5720.0	8/26/2012 8:00	429852	24.11
2012-08-26 09:00:00	5721.0	8/26/2012 9:00	435793	25.11
2012-08-26 10:00:00	5722.0	8/26/2012 10:00	417938	26.11
2012-08-26 11:00:00	5723.0	8/26/2012 11:00	296744	26.11
2012-08-26 12:00:00	5724.0	8/26/2012 12:00	544403	25.11
2012-08-26 13:00:00	5725.0	8/26/2012 13:00	687168	24.11
2012-08-26 14:00:00	5726.0	8/26/2012 14:00	426352	24.11
2012-08-26 15:00:00	5727.0	8/26/2012 15:00	426864	24.11
2012-08-26 16:00:00	5728.0	8/26/2012 16:00	428129	24.11
2012-08-26 17:00:00	5729.0	8/26/2012 17:00	425863	24.11
2012-08-26 18:00:00	5730.0	8/26/2012 18:00	425148	24.11
2012-08-26 19:00:00	5731.0	8/26/2012 19:00	422661	24.11
2012-08-26 20:00:00	5732.0	8/26/2012 20:00	415185	23.11
2012-08-26 21:00:00	5733.0	8/26/2012 21:00	405217	23.11
2012-08-26 22:00:00	5734.0	8/26/2012 22:00	508796	23.11
2012-08-26 23:00:00	5735.0	8/26/2012 23:00	399759	23.11
2012-08-27 00:00:00	5736.0	8/27/2012 0:00	401311	23.11
2012-08-27 01:00:00	5737.0	8/27/2012 1:00	404666	23.11
2012-08-27 02:00:00	5738.0	8/27/2012 2:00	403873	23.11
2012-08-27 03:00:00	5739.0	8/27/2012 3:00	396328	22.11
2012-08-27 04:00:00	5740.0	8/27/2012 4:00	402313	23.11
2012-08-27 05:00:00	5741.0	8/27/2012 5:00	418483	23.11
2012-08-27 06:00:00	5742.0	8/27/2012 6:00	425505	24.11
2012-08-27 07:00:00	5743.0	8/27/2012 7:00	426864	24.11
2012-08-27 08:00:00	5744.0	8/27/2012 8:00	296622	25.11
2012-08-27 09:00:00	5745.0	8/27/2012 9:00	596715	26.11
2012-08-27 10:00:00	5746.0	8/27/2012 10:00	733952	26.11
2012-08-27 11:00:00	5747.0	8/27/2012 11:00	341465	26.11
2012-08-27 12:00:00	5748.0	8/27/2012 12:00	647401	25.11
2012-08-27 13:00:00	5749.0	8/27/2012 13:00	657625	25.11
2012-08-27 14:00:00	5750.0	8/27/2012 14:00	677267	26.11
2012-08-27 15:00:00	5751.0	8/27/2012 15:00	661571	26.11
2012-08-27 16:00:00	5752.0	8/27/2012 16:00	607918	25.11
2012-08-27 17:00:00	5753.0	8/27/2012 17:00	577999	25.11
2012-08-27 18:00:00	5754.0	8/27/2012 18:00	552063	26.11
2012-08-27 19:00:00	5755.0	8/27/2012 19:00	553051	26.11
2012-08-27 20:00:00	5756.0	8/27/2012 20:00	536413	26.11
2012-08-27 21:00:00	5757.0	8/27/2012 21:00	546159	26.11
2012-08-27 22:00:00	5758.0	8/27/2012 22:00	642856	26.11
2012-08-27 23:00:00	5759.0	8/27/2012 23:00	557762	26.11
2012-08-28 00:00:00	5760.0	8/28/2012 0:00	546641	26.11
2012-08-28 01:00:00	5761.0	8/28/2012 1:00	532980	26.11
2012-08-28 02:00:00	5762.0	8/28/2012 2:00	523781	25.11
2012-08-28 03:00:00	5763.0	8/28/2012 3:00	432654	24.11
2012-08-28 04:00:00	5764.0	8/28/2012 4:00	504452	24.11
2012-08-28 05:00:00	5765.0	8/28/2012 5:00	525321	24.11
2012-08-28 06:00:00	5766.0	8/28/2012 6:00	534672	24.11
2012-08-28 07:00:00	5767.0	8/28/2012 7:00	555331	25.11
2012-08-28 08:00:00	5768.0	8/28/2012 8:00	582835	26.11
2012-08-28 09:00:00	5769.0	8/28/2012 9:00	603249	25.11
2012-08-28 10:00:00	5770.0	8/28/2012 10:00	583294	26.11
2012-08-28 11:00:00	5771.0	8/28/2012 11:00	592924	25.11
2012-08-28 12:00:00	5772.0	8/28/2012 12:00	643171	25.11
2012-08-28 13:00:00	5773.0	8/28/2012 13:00	628484	25.11
2012-08-28 14:00:00	5774.0	8/28/2012 14:00	604812	23.11
2012-08-28 15:00:00	5775.0	8/28/2012 15:00	572122	23.11
2012-08-28 16:00:00	5776.0	8/28/2012 16:00	536719	23.11
2012-08-28 17:00:00	5777.0	8/28/2012 17:00	516801	23.11
2012-08-28 18:00:00	5778.0	8/28/2012 18:00	484327	22.11
2012-08-28 19:00:00	5779.0	8/28/2012 19:00	408319	22.11
2012-08-28 20:00:00	5780.0	8/28/2012 20:00	408319	22.11
2012-08-28 21:00:00	5781.0	8/28/2012 21:00	407943	22.11
2012-08-28 22:00:00	5782.0	8/28/2012 22:00	601166	22.11
2012-08-28 23:00:00	5783.0	8/28/2012 23:00	409680	22.11
2012-08-29 00:00:00	5784.0	8/29/2012 0:00	397558	21.11
2012-08-29 01:00:00	5785.0	8/29/2012 1:00	388749	21.11
2012-08-29 02:00:00	5786.0	8/29/2012 2:00	369199	21.11
2012-08-29 03:00:00	5787.0	8/29/2012 3:00	359724	20.11
2012-08-29 04:00:00	5788.0	8/29/2012 4:00	349073	20.11
2012-08-29 05:00:00	5789.0	8/29/2012 5:00	353801	20.11
2012-08-29 06:00:00	5790.0	8/29/2012 6:00	381734	21.11
2012-08-29 07:00:00	5791.0	8/29/2012 7:00	401019	21.11
2012-08-29 08:00:00	5792.0	8/29/2012 8:00	313781	22.11
2012-08-29 09:00:00	5793.0	8/29/2012 9:00	537471	22.11
2012-08-29 10:00:00	5794.0	8/29/2012 10:00	651276	22.11
2012-08-29 11:00:00	5795.0	8/29/2012 11:00	279925	22.11
2012-08-29 12:00:00	5796.0	8/29/2012 12:00	525527	22.11
2012-08-29 13:00:00	5797.0	8/29/2012 13:00	541975	23.11
2012-08-29 14:00:00	5798.0	8/29/2012 14:00	553767	23.11
2012-08-29 15:00:00	5799.0	8/29/2012 15:00	530340	22.11
2012-08-29 16:00:00	5800.0	8/29/2012 16:00	509645	22.11
2012-08-29 17:00:00	5801.0	8/29/2012 17:00	498769	22.11
2012-08-29 18:00:00	5802.0	8/29/2012 18:00	475142	22.11
2012-08-29 19:00:00	5803.0	8/29/2012 19:00	457316	22.11
2012-08-29 20:00:00	5804.0	8/29/2012 20:00	381802	20.11
2012-08-29 21:00:00	5805.0	8/29/2012 21:00	374947	21.11
2012-08-29 22:00:00	5806.0	8/29/2012 22:00	517123	21.11
2012-08-29 23:00:00	5807.0	8/29/2012 23:00	387133	21.11
2012-08-30 00:00:00	5808.0	8/30/2012 0:00	377907	21.11
2012-08-30 01:00:00	5809.0	8/30/2012 1:00	374128	21.11
2012-08-30 02:00:00	5810.0	8/30/2012 2:00	375488	21.11
2012-08-30 03:00:00	5811.0	8/30/2012 3:00	374751	21.11
2012-08-30 04:00:00	5812.0	8/30/2012 4:00	368590	21.11
2012-08-30 05:00:00	5813.0	8/30/2012 5:00	382380	21.11
2012-08-30 06:00:00	5814.0	8/30/2012 6:00	404329	22.11
2012-08-30 07:00:00	5815.0	8/30/2012 7:00	408980	22.11
2012-08-30 08:00:00	5816.0	8/30/2012 8:00	300070	23.11
2012-08-30 09:00:00	5817.0	8/30/2012 9:00	565191	23.11
2012-08-30 10:00:00	5818.0	8/30/2012 10:00	659708	23.11
2012-08-30 11:00:00	5819.0	8/30/2012 11:00	300731	23.11
2012-08-30 12:00:00	5820.0	8/30/2012 12:00	597883	24.11
2012-08-30 13:00:00	5821.0	8/30/2012 13:00	625436	24.11
2012-08-30 14:00:00	5822.0	8/30/2012 14:00	645398	25.11
2012-08-30 15:00:00	5823.0	8/30/2012 15:00	620405	25.11
2012-08-30 16:00:00	5824.0	8/30/2012 16:00	569344	23.11
2012-08-30 17:00:00	5825.0	8/30/2012 17:00	527355	23.11
2012-08-30 18:00:00	5826.0	8/30/2012 18:00	506509	24.11
2012-08-30 19:00:00	5827.0	8/30/2012 19:00	525614	24.11
2012-08-30 20:00:00	5828.0	8/30/2012 20:00	529440	25.11
2012-08-30 21:00:00	5829.0	8/30/2012 21:00	524858	24.11
2012-08-30 22:00:00	5830.0	8/30/2012 22:00	581096	25.11
2012-08-30 23:00:00	5831.0	8/30/2012 23:00	518922	25.11
2012-08-31 00:00:00	5832.0	8/31/2012 0:00	523710	26.11
2012-08-31 01:00:00	5833.0	8/31/2012 1:00	526481	25.11
2012-08-31 02:00:00	5834.0	8/31/2012 2:00	515467	25.11
2012-08-31 03:00:00	5835.0	8/31/2012 3:00	428492	24.11
2012-08-31 04:00:00	5836.0	8/31/2012 4:00	502721	24.11
2012-08-31 05:00:00	5837.0	8/31/2012 5:00	512339	24.11
2012-08-31 06:00:00	5838.0	8/31/2012 6:00	387185	24.11
2012-08-31 07:00:00	5839.0	8/31/2012 7:00	646500	25.11
2012-08-31 08:00:00	5840.0	8/31/2012 8:00	605730	26.11
2012-08-31 09:00:00	5841.0	8/31/2012 9:00	651485	26.11
2012-08-31 10:00:00	5842.0	8/31/2012 10:00	559564	23.11
2012-08-31 11:00:00	5843.0	8/31/2012 11:00	529050	23.11
2012-08-31 12:00:00	5844.0	8/31/2012 12:00	573385	23.11
2012-08-31 13:00:00	5845.0	8/31/2012 13:00	592349	24.11
2012-08-31 14:00:00	5846.0	8/31/2012 14:00	613500	25.11
2012-08-31 15:00:00	5847.0	8/31/2012 15:00	606962	24.11
2012-08-31 16:00:00	5848.0	8/31/2012 16:00	604642	25.11
2012-08-31 17:00:00	5849.0	8/31/2012 17:00	595433	25.11
2012-08-31 18:00:00	5850.0	8/31/2012 18:00	562405	25.11
2012-08-31 19:00:00	5851.0	8/31/2012 19:00	576476	25.11
2012-08-31 20:00:00	5852.0	8/31/2012 20:00	560492	25.11
2012-08-31 21:00:00	5853.0	8/31/2012 21:00	556343	26.11
2012-08-31 22:00:00	5854.0	8/31/2012 22:00	574527	25.11
2012-08-31 23:00:00	5855.0	8/31/2012 23:00	541921	25.11
2012-09-01 00:00:00	192.0	1/9/2012 0:00	29712	15.11
2012-09-01 01:00:00	193.0	1/9/2012 1:00	29712	15.11
2012-09-01 02:00:00	194.0	1/9/2012 2:00	29712	15.11
2012-09-01 03:00:00	195.0	1/9/2012 3:00	29712	15.11
2012-09-01 04:00:00	196.0	1/9/2012 4:00	29712	15.11
2012-09-01 05:00:00	197.0	1/9/2012 5:00	30263	15.11
2012-09-01 06:00:00	198.0	1/9/2012 6:00	29162	15.11
2012-09-01 07:00:00	199.0	1/9/2012 7:00	30263	15.11
2012-09-01 08:00:00	200.0	1/9/2012 8:00	29712	15.11
2012-09-01 09:00:00	201.0	1/9/2012 9:00	29712	15.11
