Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
15.11	10/15/2011 15:00	11.2	58.2	54000	1318690800
15.11	10/15/2011 16:00	10.3	58.2	57600	1318694400
15.11	10/15/2011 17:00	9.5	58.2	61200	1318698000
15.11	10/15/2011 18:00	8.9	58.2	64800	1318701600
15.11	10/15/2011 19:00	8.9	58.2	68400	1318705200
15.11	10/15/2011 20:00	8.7	58.2	72000	1318708800
15.11	10/15/2011 21:00	8.6	58.2	75600	1318712400
15.11	10/15/2011 22:00	7.9	58.2	79200	1318716000
15.11	10/15/2011 23:00	7.3	58.2	82800	1318719600
15.11	10/16/2011 0:00	7.4	58.2	0	1318723200
15.11	10/16/2011 1:00	7.8	58.2	3600	1318726800
15.11	10/16/2011 2:00	7.3	58.2	7200	1318730400
15.11	10/16/2011 3:00	7.5	58.2	10800	1318734000
15.11	10/16/2011 4:00	7.5	58.2	14400	1318737600
15.11	10/16/2011 5:00	7.2	58.2	18000	1318741200
15.11	10/16/2011 6:00	7.3	58.2	21600	1318744800
15.11	10/16/2011 7:00	9.2	58.2	25200	1318748400
15.11	10/16/2011 8:00	10.2	58.2	28800	1318752000
15.11	10/16/2011 9:00	11.5	58.2	32400	1318755600
15.11	10/16/2011 10:00	11.6	58.2	36000	1318759200
15.11	10/16/2011 11:00	12	58.2	39600	1318762800
15.11	10/16/2011 12:00	12.2	58.2	43200	1318766400
15.11	10/16/2011 13:00	12.2	58.2	46800	1318770000
15.11	10/16/2011 14:00	12.7	58.2	50400	1318773600
15.11	10/16/2011 15:00	12.9	58.2	54000	1318777200
15.11	10/16/2011 16:00	12.9	58.2	57600	1318780800
15.11	10/16/2011 17:00	12.6	58.2	61200	1318784400
15.11	10/16/2011 18:00	12.7	58.2	64800	1318788000
15.11	10/16/2011 19:00	12.7	58.2	68400	1318791600
15.11	10/16/2011 20:00	12.7	58.2	72000	1318795200
15.11	10/16/2011 21:00	12.9	58.2	75600	1318798800
15.11	10/16/2011 22:00	12.9	58.2	79200	1318802400
15.11	10/16/2011 23:00	13.1	58.2	82800	1318806000
15.11	10/17/2011 0:00	13.4	58.2	0	1318809600
15.11	10/17/2011 1:00	12.7	58.2	3600	1318813200
15.11	10/17/2011 2:00	12.2	58.2	7200	1318816800
15.11	10/17/2011 3:00	12.2	58.2	10800	1318820400
15.11	10/17/2011 4:00	10.9	58.2	14400	1318824000
15.11	10/17/2011 5:00	10.7	58.2	18000	1318827600
15.11	10/17/2011 6:00	10.5	58.2	21600	1318831200
15.11	10/17/2011 7:00	10	58.2	25200	1318834800
15.11	10/17/2011 8:00	10	58.2	28800	1318838400
15.11	10/17/2011 9:00	10.5	58.2	32400	1318842000
15.11	10/17/2011 10:00	12	58.2	36000	1318845600
15.11	10/17/2011 11:00	12.7	58.2	39600	1318849200
15.11	10/17/2011 12:00	13.6	58.2	43200	1318852800
16.11	10/17/2011 13:00	13.8	58.2	46800	1318856400
16.11	10/17/2011 14:00	14.3	58.2	50400	1318860000
16.11	10/17/2011 15:00	14	58.2	54000	1318863600
15.11	10/17/2011 16:00	13.6	58.2	57600	1318867200
15.11	10/17/2011 17:00	13.3	58.2	61200	1318870800
15.11	10/17/2011 18:00	12.3	58.2	64800	1318874400
15.11	10/17/2011 19:00	11.5	58.2	68400	1318878000
15.11	10/17/2011 20:00	11	58.2	72000	1318881600
15.11	10/17/2011 21:00	11	58.2	75600	1318885200
15.11	10/17/2011 22:00	10.5	58.2	79200	1318888800
15.11	10/17/2011 23:00	9.4	58.2	82800	1318892400
15.11	10/18/2011 0:00	9.4	58.2	0	1318896000
15.11	10/18/2011 1:00	9.7	58.2	3600	1318899600
15.11	10/18/2011 2:00	8.6	58.2	7200	1318903200
15.11	10/18/2011 3:00	9.4	58.2	10800	1318906800
15.11	10/18/2011 4:00	10.5	58.2	14400	1318910400
15.11	10/18/2011 5:00	10.8	58.2	18000	1318914000
15.11	10/18/2011 6:00	11	58.2	21600	1318917600
15.11	10/18/2011 7:00	12.9	58.2	25200	1318921200
16.11	10/18/2011 8:00	14.5	58.2	28800	1318924800
17.11	10/18/2011 9:00	15	58.2	32400	1318928400
16.11	10/18/2011 10:00	14.3	58.2	36000	1318932000
15.11	10/18/2011 11:00	13.3	58.2	39600	1318935600
15.11	10/18/2011 12:00	13.6	58.2	43200	1318939200
17.11	10/18/2011 13:00	14.7	58.2	46800	1318942800
17.11	10/18/2011 14:00	14.7	58.2	50400	1318946400
17.11	10/18/2011 15:00	15	58.2	54000	1318950000
16.11	10/18/2011 16:00	14.4	58.2	57600	1318953600
15.11	10/18/2011 17:00	13.5	58.2	61200	1318957200
15.11	10/18/2011 18:00	13	58.2	64800	1318960800
15.11	10/18/2011 19:00	12.7	58.2	68400	1318964400
15.11	10/18/2011 20:00	13.5	58.2	72000	1318968000
16.11	10/18/2011 21:00	14.1	58.2	75600	1318971600
16.11	10/18/2011 22:00	14.1	58.2	79200	1318975200
16.11	10/18/2011 23:00	14.2	58.2	82800	1318978800
16.11	10/19/2011 0:00	14.2	58.2	0	1318982400
17.11	10/19/2011 1:00	14.8	58.2	3600	1318986000
17.11	10/19/2011 2:00	15.7	58.2	7200	1318989600
18.11	10/19/2011 3:00	16.1	58.2	10800	1318993200
18.11	10/19/2011 4:00	16.3	58.2	14400	1318996800
17.11	10/19/2011 5:00	15.6	58.2	18000	1319000400
17.11	10/19/2011 6:00	15.2	58.2	21600	1319004000
17.11	10/19/2011 7:00	14.7	58.2	25200	1319007600
17.11	10/19/2011 8:00	14.9	58.2	28800	1319011200
17.11	10/19/2011 9:00	15.4	58.2	32400	1319014800
18.11	10/19/2011 10:00	16.2	58.2	36000	1319018400
19.11	10/19/2011 11:00	17.1	58.2	39600	1319022000
19.11	10/19/2011 12:00	17.1	58.2	43200	1319025600
19.11	10/19/2011 13:00	17.1	58.2	46800	1319029200
20.11	10/19/2011 14:00	17.9	58.2	50400	1319032800
21.11	10/19/2011 15:00	19	58.2	54000	1319036400
21.11	10/19/2011 16:00	19.6	58.2	57600	1319040000
20.11	10/19/2011 17:00	18.5	58.2	61200	1319043600
21.11	10/19/2011 18:00	19.4	58.2	64800	1319047200
