Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
22.11	7/10/2011 3:00	19.7	795.4	10800	1310266800
22.11	7/10/2011 4:00	19.1	805.1	14400	1310270400
22.11	7/10/2011 5:00	19.8	834.2	18000	1310274000
22.11	7/10/2011 6:00	20.3	843.9	21600	1310277600
23.11	7/10/2011 7:00	20.4	863.3	25200	1310281200
23.11	7/10/2011 8:00	20.9	882.7	28800	1310284800
24.11	7/10/2011 9:00	21.9	58.2	32400	1310288400
24.11	7/10/2011 10:00	22.7	58.2	36000	1310292000
24.11	7/10/2011 11:00	22.7	58.2	39600	1310295600
24.11	7/10/2011 12:00	21.9	58.2	43200	1310299200
24.11	7/10/2011 13:00	22.1	58.2	46800	1310302800
25.11	7/10/2011 14:00	22.9	58.2	50400	1310306400
24.11	7/10/2011 15:00	22.1	1008.8	54000	1310310000
24.11	7/10/2011 16:00	22.6	58.2	57600	1310313600
25.11	7/10/2011 17:00	22.9	58.2	61200	1310317200
24.11	7/10/2011 18:00	22.5	58.2	64800	1310320800
23.11	7/10/2011 19:00	21.7	58.2	68400	1310324400
23.11	7/10/2011 20:00	21.2	58.2	72000	1310328000
23.11	7/10/2011 21:00	21.3	58.2	75600	1310331600
23.11	7/10/2011 22:00	21.5	58.2	79200	1310335200
23.11	7/10/2011 23:00	21.1	58.2	82800	1310338800
23.11	7/11/2011 0:00	21	58.2	0	1310342400
22.11	7/11/2011 1:00	20.3	58.2	3600	1310346000
21.11	7/11/2011 2:00	19.8	58.2	7200	1310349600
21.11	7/11/2011 3:00	19.6	58.2	10800	1310353200
21.11	7/11/2011 4:00	19.7	58.2	14400	1310356800
22.11	7/11/2011 5:00	20.4	58.2	18000	1310360400
23.11	7/11/2011 6:00	21.3	58.2	21600	1310364000
24.11	7/11/2011 7:00	22.7	58.2	25200	1310367600
25.11	7/11/2011 8:00	23	58.2	28800	1310371200
26.11	7/11/2011 9:00	23.9	562.6	32400	1310374800
26.11	7/11/2011 10:00	24.5	688.7	36000	1310378400
26.11	7/11/2011 11:00	24.8	679	39600	1310382000
25.11	7/11/2011 12:00	25.3	679	43200	1310385600
25.11	7/11/2011 13:00	25.4	669.3	46800	1310389200
25.11	7/11/2011 14:00	25.4	611.1	50400	1310392800
25.11	7/11/2011 15:00	25.6	698.4	54000	1310396400
26.11	7/11/2011 16:00	26.3	776	57600	1310400000
26.11	7/11/2011 17:00	26	785.7	61200	1310403600
26.11	7/11/2011 18:00	26	776	64800	1310407200
25.11	7/11/2011 19:00	22.9	611.1	68400	1310410800
25.11	7/11/2011 20:00	22.7	572.3	72000	1310414400
26.11	7/11/2011 21:00	23.3	582	75600	1310418000
26.11	7/11/2011 22:00	23.3	572.3	79200	1310421600
25.11	7/11/2011 23:00	22.7	572.3	82800	1310425200
26.11	7/12/2011 0:00	23.1	572.3	0	1310428800
25.11	7/12/2011 1:00	22.7	591.7	3600	1310432400
