		Twet	Load	Twet_Dis	Load_Dis	Twet+Err	Load+Err	Twet+Err_Dis	Load+Err_Dis	Default	Tset_BN
Twbload	4942	22.2	1608	28	8	22.2	1608.0	28	8	No	25.11
Twbload	4943	20.9	1106	26	6	20.9	1106.0	26	6	No	23.11
Twbload	4944	20.2	1072	26	6	20.2	1072.0	26	6	No	23.11
Twbload	4945	19.7	1047	25	6	19.7	1047.0	25	6	No	22.11
Twbload	4946	19.3	1044	25	6	19.3	1044.0	25	6	No	22.11
Twbload	4947	18.8	1046	24	6	18.8	1046.0	24	6	No	21.11
Twbload	4948	18.3	890	24	5	18.3	890.0	24	5	No	21.11
Twbload	4949	18.3	876	24	5	18.3	876.0	24	5	No	21.11
Twbload	4950	17.2	935	23	5	17.2	935.0	23	5	No	20.11
Twbload	4951	17.3	946	23	5	17.3	946.0	23	5	No	20.11
Twbload	4952	17.4	946	23	5	17.4	946.0	23	5	No	20.11
Twbload	4953	18.1	1188	24	6	18.1	1188.0	24	6	No	21.11
Twbload	4954	18.2	1164	24	6	18.2	1164.0	24	6	No	21.11
Twbload	4955	18.0	1217	24	7	18.0	1217.0	24	7	No	21.11
Twbload	4956	18.6	1250	24	7	18.6	1250.0	24	7	No	21.11
Twbload	4957	18.5	1246	24	7	18.5	1246.0	24	7	No	21.11
Twbload	4958	18.6	1253	24	7	18.6	1253.0	24	7	No	21.11
Twbload	4959	18.7	1230	24	7	18.7	1230.0	24	7	No	21.11
Twbload	4960	19.0	1213	25	6	19.0	1213.0	25	6	No	22.11
Twbload	4961	18.3	1163	24	6	18.3	1163.0	24	6	No	21.11
Twbload	4962	18.2	1125	24	6	18.2	1125.0	24	6	No	21.11
Twbload	4963	18.6	1104	24	6	18.6	1104.0	24	6	No	21.11
Twbload	4964	18.8	946	24	5	18.8	946.0	24	5	No	21.11
Twbload	4965	20.1	930	26	5	20.1	930.0	26	5	No	23.11
Twbload	4966	19.4	1199	25	6	19.4	1199.0	25	6	No	22.11
Twbload	4967	19.8	935	25	5	19.8	935.0	25	5	No	22.11
Twbload	4968	19.8	929	25	5	19.8	929.0	25	5	No	22.11
Twbload	4969	20.0	939	26	5	20.0	939.0	26	5	No	23.11
Twbload	4970	20.3	946	26	5	20.3	946.0	26	5	No	23.11
Twbload	4971	20.9	945	26	5	20.9	945.0	26	5	No	23.11
Twbload	4972	20.9	946	26	5	20.9	946.0	26	5	No	23.11
Twbload	4973	21.3	1440	27	8	21.3	1440.0	27	8	No	24.11
Twbload	4974	22.2	1233	28	7	22.2	1233.0	28	7	No	25.11
Twbload	4975	22.3	1294	28	7	22.3	1294.0	28	7	No	25.11
Twbload	4976	23.0	1360	29	7	23.0	1360.0	29	7	No	26.11
Twbload	4977	24.1	1476	30	8	24.1	1476.0	30	8	No	26.11
Twbload	4978	25.9	894	31	5	25.9	894.0	31	5	No	26.11
Twbload	4979	26.0	1672	31	9	26.0	1672.0	31	9	No	26.11
Twbload	4980	26.4	1743	31	9	26.4	1743.0	31	9	Yes	25.11
Twbload	4981	26.6	1791	31	9	26.6	1791.0	31	9	Yes	25.11
Twbload	4982	25.9	1795	31	9	25.9	1795.0	31	9	No	26.11
Twbload	4983	25.5	1735	31	9	25.5	1735.0	31	9	No	26.11
Twbload	4984	26.1	1687	31	9	26.1	1687.0	31	9	No	26.11
Twbload	4985	25.6	1621	31	9	25.6	1621.0	31	9	No	26.11
Twbload	4986	25.6	1532	31	8	25.6	1532.0	31	8	No	26.11
Twbload	4987	25.4	1454	31	8	25.4	1454.0	31	8	No	26.11
Twbload	4988	24.9	1388	30	7	24.9	1388.0	30	7	No	26.11
Twbload	4989	22.9	1236	28	7	22.9	1236.0	28	7	No	25.11
Twbload	4990	22.9	1607	28	8	22.9	1607.0	28	8	No	25.11
Twbload	4991	22.9	1201	28	6	22.9	1201.0	28	6	No	25.11
Twbload	4992	22.5	1188	28	6	22.5	1188.0	28	6	No	25.11
Twbload	4993	23.4	1175	29	6	23.4	1175.0	29	6	No	26.11
Twbload	4994	22.5	1216	28	7	22.5	1216.0	28	7	No	25.11
Twbload	4995	22.9	1216	28	7	22.9	1216.0	28	7	No	25.11
Twbload	4996	23.8	1227	29	7	23.8	1227.0	29	7	No	26.11
Twbload	4997	23.0	1271	29	7	23.0	1271.0	29	7	No	26.11
Twbload	4998	23.0	1337	29	7	23.0	1337.0	29	7	No	26.11
Twbload	4999	24.2	1404	30	7	24.2	1404.0	30	7	No	26.11
Twbload	5000	23.7	1502	29	8	23.7	1502.0	29	8	No	26.11
Twbload	5001	24.0	1557	30	8	24.0	1557.0	30	8	No	26.11
Twbload	5002	24.0	1213	30	6	24.0	1213.0	30	6	No	26.11
Twbload	5003	24.4	1584	30	8	24.4	1584.0	30	8	No	26.11
Twbload	5004	24.1	1587	30	8	24.1	1587.0	30	8	No	26.11
Twbload	5005	24.7	1616	30	9	24.7	1616.0	30	9	No	26.11
Twbload	5006	23.8	1586	29	8	23.8	1586.0	29	8	No	26.11
Twbload	5007	24.0	1472	30	8	24.0	1472.0	30	8	No	26.11
Twbload	5008	23.9	1452	29	8	23.9	1452.0	29	8	No	26.11
Twbload	5009	23.5	1328	29	7	23.5	1328.0	29	7	No	26.11
Twbload	5010	24.0	1288	30	7	24.0	1288.0	30	7	No	26.11
Twbload	5011	23.8	1286	29	7	23.8	1286.0	29	7	No	26.11
Twbload	5012	23.9	1255	29	7	23.9	1255.0	29	7	No	26.11
Twbload	5013	23.5	1240	29	7	23.5	1240.0	29	7	No	26.11
Twbload	5014	24.0	1586	30	8	24.0	1586.0	30	8	No	26.11
Twbload	5015	22.7	1234	28	7	22.7	1234.0	28	7	No	25.11
Twbload	5016	22.7	1215	28	7	22.7	1215.0	28	7	No	25.11
Twbload	5017	23.0	1211	29	6	23.0	1211.0	29	6	No	26.11
Twbload	5018	23.0	1209	29	6	23.0	1209.0	29	6	No	26.11
Twbload	5019	22.9	1171	28	6	22.9	1171.0	28	6	No	25.11
Twbload	5020	22.0	1141	28	6	22.0	1141.0	28	6	No	25.11
Twbload	5021	21.8	1174	27	6	21.8	1174.0	27	6	No	24.11
Twbload	5022	22.7	1177	28	6	22.7	1177.0	28	6	No	25.11
Twbload	5023	23.0	1205	29	6	23.0	1205.0	29	6	No	26.11
Twbload	5024	23.5	1270	29	7	23.5	1270.0	29	7	No	26.11
Twbload	5025	24.1	1333	30	7	24.1	1333.0	30	7	No	26.11
Twbload	5026	24.1	1349	30	7	24.1	1349.0	30	7	No	26.11
Twbload	5027	22.9	1202	28	6	22.9	1202.0	28	6	No	25.11
Twbload	5028	23.2	1170	29	6	23.2	1170.0	29	6	No	26.11
Twbload	5029	23.3	1200	29	6	23.3	1200.0	29	6	No	26.11
Twbload	5030	22.5	1206	28	6	22.5	1206.0	28	6	No	25.11
Twbload	5031	23.0	1202	29	6	23.0	1202.0	29	6	No	26.11
Twbload	5032	23.0	1218	29	7	23.0	1218.0	29	7	No	26.11
Twbload	5033	22.6	1158	28	6	22.6	1158.0	28	6	No	25.11
Twbload	5034	22.9	1157	28	6	22.9	1157.0	28	6	No	25.11
Twbload	5035	22.2	1109	28	6	22.2	1109.0	28	6	No	25.11
Twbload	5036	21.3	1075	27	6	21.3	1075.0	27	6	No	24.11
Twbload	5037	21.3	1049	27	6	21.3	1049.0	27	6	No	24.11
Twbload	5038	21.6	1316	27	7	21.6	1316.0	27	7	No	24.11
Twbload	5039	22.4	1076	28	6	22.4	1076.0	28	6	No	25.11
Twbload	5040	22.2	1059	28	6	22.2	1059.0	28	6	No	25.11
Twbload	5041	21.1	858	27	5	21.1	858.0	27	5	No	24.11
Twbload	5042	20.0	841	26	5	20.0	841.0	26	5	No	23.11
Twbload	5043	19.4	820	25	5	19.4	820.0	25	5	No	22.11
Twbload	5044	19.4	800	25	4	19.4	800.0	25	4	No	22.11
Twbload	5045	19.6	802	25	4	19.6	802.0	25	4	No	22.11
Twbload	5046	20.3	843	26	5	20.3	843.0	26	5	No	23.11
Twbload	5047	21.2	907	27	5	21.2	907.0	27	5	No	24.11
Twbload	5048	22.0	946	28	5	22.0	946.0	28	5	No	25.11
Twbload	5049	22.7	948	28	5	22.7	948.0	28	5	No	25.11
Twbload	5050	22.5	1072	28	6	22.5	1072.0	28	6	No	25.11
Twbload	5051	22.4	1147	28	6	22.4	1147.0	28	6	No	25.11
Twbload	5052	22.7	1133	28	6	22.7	1133.0	28	6	No	25.11
Twbload	5053	22.3	1124	28	6	22.3	1124.0	28	6	No	25.11
Twbload	5054	21.7	1109	27	6	21.7	1109.0	27	6	No	24.11
Twbload	5055	21.7	1121	27	6	21.7	1121.0	27	6	No	24.11
Twbload	5056	22.1	1104	28	6	22.1	1104.0	28	6	No	25.11
Twbload	5057	21.2	1113	27	6	21.2	1113.0	27	6	No	24.11
Twbload	5058	22.5	1152	28	6	22.5	1152.0	28	6	No	25.11
Twbload	5059	22.9	1120	28	6	22.9	1120.0	28	6	No	25.11
Twbload	5060	22.7	1111	28	6	22.7	1111.0	28	6	No	25.11
Twbload	5061	22.0	1093	28	6	22.0	1093.0	28	6	No	25.11
Twbload	5062	22.0	946	28	5	22.0	946.0	28	5	No	25.11
Twbload	5063	22.4	1059	28	6	22.4	1059.0	28	6	No	25.11
Twbload	5064	22.2	1071	28	6	22.2	1071.0	28	6	No	25.11
Twbload	5065	21.7	1059	27	6	21.7	1059.0	27	6	No	24.11
Twbload	5066	22.0	1072	28	6	22.0	1072.0	28	6	No	25.11
Twbload	5067	22.2	1076	28	6	22.2	1076.0	28	6	No	25.11
Twbload	5068	22.0	1059	28	6	22.0	1059.0	28	6	No	25.11
Twbload	5069	22.0	1120	28	6	22.0	1120.0	28	6	No	25.11
Twbload	5070	22.9	1323	28	7	22.9	1323.0	28	7	No	25.11
Twbload	5071	23.7	1420	29	8	23.7	1420.0	29	8	No	26.11
Twbload	5072	23.6	1439	29	8	23.6	1439.0	29	8	No	26.11
Twbload	5073	23.0	1452	29	8	23.0	1452.0	29	8	No	26.11
Twbload	5074	23.2	1077	29	6	23.2	1077.0	29	6	No	26.11
Twbload	5075	22.9	1447	28	8	22.9	1447.0	28	8	No	25.11
Twbload	5076	23.2	1457	29	8	23.2	1457.0	29	8	No	26.11
Twbload	5077	22.9	1471	28	8	22.9	1471.0	28	8	No	25.11
Twbload	5078	23.2	1422	29	8	23.2	1422.0	29	8	No	26.11
Twbload	5079	22.7	1371	28	7	22.7	1371.0	28	7	No	25.11
Twbload	5080	22.7	1364	28	7	22.7	1364.0	28	7	No	25.11
Twbload	5081	22.9	1295	28	7	22.9	1295.0	28	7	No	25.11
Twbload	5082	22.2	1215	28	7	22.2	1215.0	28	7	No	25.11
Twbload	5083	22.7	1189	28	6	22.7	1189.0	28	6	No	25.11
Twbload	5084	22.5	1182	28	6	22.5	1182.0	28	6	No	25.11
Twbload	5085	22.4	1166	28	6	22.4	1166.0	28	6	No	25.11
Twbload	5086	22.2	1453	28	8	22.2	1453.0	28	8	No	25.11
Twbload	5087	22.0	1135	28	6	22.0	1135.0	28	6	No	25.11
Twbload	5088	21.8	1112	27	6	21.8	1112.0	27	6	No	24.11
Twbload	5089	21.8	1115	27	6	21.8	1115.0	27	6	No	24.11
Twbload	5090	21.6	1113	27	6	21.6	1113.0	27	6	No	24.11
Twbload	5091	22.0	1122	28	6	22.0	1122.0	28	6	No	25.11
Twbload	5092	22.0	1128	28	6	22.0	1128.0	28	6	No	25.11
Twbload	5093	21.8	1166	27	6	21.8	1166.0	27	6	No	24.11
Twbload	5094	22.7	1234	28	7	22.7	1234.0	28	7	No	25.11
Twbload	5095	23.1	1329	29	7	23.1	1329.0	29	7	No	26.11
Twbload	5096	23.0	722	29	4	23.0	722.0	29	4	No	26.11
Twbload	5097	22.4	1393	28	7	22.4	1393.0	28	7	No	25.11
Twbload	5098	22.9	1826	28	10	22.9	1826.0	28	10	No	25.11
Twbload	5099	22.6	730	28	4	22.6	730.0	28	4	No	25.11
Twbload	5100	22.3	1397	28	7	22.3	1397.0	28	7	No	25.11
Twbload	5101	23.7	1426	29	8	23.7	1426.0	29	8	No	26.11
Twbload	5102	23.2	1451	29	8	23.2	1451.0	29	8	No	26.11
Twbload	5103	23.0	1482	29	8	23.0	1482.0	29	8	No	26.11
Twbload	5104	22.9	1389	28	7	22.9	1389.0	28	7	No	25.11
Twbload	5105	22.5	1275	28	7	22.5	1275.0	28	7	No	25.11
Twbload	5106	22.2	1194	28	6	22.2	1194.0	28	6	No	25.11
Twbload	5107	21.8	1145	27	6	21.8	1145.0	27	6	No	24.11
Twbload	5108	22.0	1103	28	6	22.0	1103.0	28	6	No	25.11
Twbload	5109	21.7	1113	27	6	21.7	1113.0	27	6	No	24.11
Twbload	5110	21.8	1395	27	7	21.8	1395.0	27	7	No	24.11
Twbload	5111	22.0	1110	28	6	22.0	1110.0	28	6	No	25.11
Twbload	5112	21.8	1109	27	6	21.8	1109.0	27	6	No	24.11
Twbload	5113	21.1	947	27	5	21.1	947.0	27	5	No	24.11
Twbload	5114	21.1	946	27	5	21.1	946.0	27	5	No	24.11
Twbload	5115	20.8	940	26	5	20.8	940.0	26	5	No	23.11
Twbload	5116	20.6	946	26	5	20.6	946.0	26	5	No	23.11
Twbload	5117	20.8	946	26	5	20.8	946.0	26	5	No	23.11
Twbload	5118	21.1	1262	27	7	21.1	1262.0	27	7	No	24.11
Twbload	5119	21.3	1169	27	6	21.3	1169.0	27	6	No	24.11
Twbload	5120	21.7	1208	27	6	21.7	1208.0	27	6	No	24.11
Twbload	5121	22.2	1277	28	7	22.2	1277.0	28	7	No	25.11
Twbload	5122	22.4	1205	28	6	22.4	1205.0	28	6	No	25.11
Twbload	5123	22.7	1282	28	7	22.7	1282.0	28	7	No	25.11
Twbload	5124	23.3	1470	29	8	23.3	1470.0	29	8	No	26.11
Twbload	5125	23.3	1487	29	8	23.3	1487.0	29	8	No	26.11
Twbload	5126	23.5	1512	29	8	23.5	1512.0	29	8	No	26.11
Twbload	5127	23.8	1544	29	8	23.8	1544.0	29	8	No	26.11
Twbload	5128	23.2	1493	29	8	23.2	1493.0	29	8	No	26.11
Twbload	5129	24.0	1391	30	7	24.0	1391.0	30	7	No	26.11
Twbload	5130	23.4	1257	29	7	23.4	1257.0	29	7	No	26.11
Twbload	5131	22.9	1208	28	6	22.9	1208.0	28	6	No	25.11
Twbload	5132	22.7	1208	28	6	22.7	1208.0	28	6	No	25.11
Twbload	5133	22.9	1191	28	6	22.9	1191.0	28	6	No	25.11
Twbload	5134	22.7	1400	28	7	22.7	1400.0	28	7	No	25.11
Twbload	5135	22.5	1179	28	6	22.5	1179.0	28	6	No	25.11
Twbload	5136	22.3	1173	28	6	22.3	1173.0	28	6	No	25.11
Twbload	5137	21.8	1146	27	6	21.8	1146.0	27	6	No	24.11
Twbload	5138	22.2	1143	28	6	22.2	1143.0	28	6	No	25.11
Twbload	5139	22.2	1150	28	6	22.2	1150.0	28	6	No	25.11
Twbload	5140	22.5	1151	28	6	22.5	1151.0	28	6	No	25.11
Twbload	5141	22.2	946	28	5	22.2	946.0	28	5	No	25.11
Twbload	5142	22.9	1362	28	7	22.9	1362.0	28	7	No	25.11
Twbload	5143	23.4	1321	29	7	23.4	1321.0	29	7	No	26.11
Twbload	5144	24.0	1421	30	8	24.0	1421.0	30	8	No	26.11
Twbload	5145	24.2	1505	30	8	24.2	1505.0	30	8	No	26.11
Twbload	5146	24.3	1364	30	7	24.3	1364.0	30	7	No	26.11
Twbload	5147	23.8	1384	29	7	23.8	1384.0	29	7	No	26.11
Twbload	5148	24.3	1590	30	8	24.3	1590.0	30	8	No	26.11
Twbload	5149	23.6	1620	29	9	23.6	1620.0	29	9	No	26.11
Twbload	5150	24.5	1574	30	8	24.5	1574.0	30	8	No	26.11
Twbload	5151	23.5	1510	29	8	23.5	1510.0	29	8	No	26.11
Twbload	5152	24.1	1462	30	8	24.1	1462.0	30	8	No	26.11
Twbload	5153	24.5	1429	30	8	24.5	1429.0	30	8	No	26.11
Twbload	5154	25.0	1386	31	7	25.0	1386.0	31	7	No	26.11
Twbload	5155	25.2	1334	31	7	25.2	1334.0	31	7	No	26.11
Twbload	5156	24.4	1283	30	7	24.4	1283.0	30	7	No	26.11
Twbload	5157	23.7	1239	29	7	23.7	1239.0	29	7	No	26.11
Twbload	5158	22.7	1564	28	8	22.7	1564.0	28	8	No	25.11
Twbload	5159	22.5	1189	28	6	22.5	1189.0	28	6	No	25.11
Twbload	5160	22.7	1176	28	6	22.7	1176.0	28	6	No	25.11
Twbload	5161	22.4	1143	28	6	22.4	1143.0	28	6	No	25.11
Twbload	5162	22.4	1146	28	6	22.4	1146.0	28	6	No	25.11
Twbload	5163	22.2	1149	28	6	22.2	1149.0	28	6	No	25.11
Twbload	5164	21.6	1144	27	6	21.6	1144.0	27	6	No	24.11
Twbload	5165	21.8	1172	27	6	21.8	1172.0	27	6	No	24.11
Twbload	5166	22.2	1504	28	8	22.2	1504.0	28	8	No	25.11
Twbload	5167	22.9	903	28	5	22.9	903.0	28	5	No	25.11
Twbload	5168	23.2	1582	29	8	23.2	1582.0	29	8	No	26.11
Twbload	5169	23.4	1471	29	8	23.4	1471.0	29	8	No	26.11
Twbload	5170	24.6	1356	30	7	24.6	1356.0	30	7	No	26.11
Twbload	5171	25.2	1446	31	8	25.2	1446.0	31	8	No	26.11
Twbload	5172	24.6	1698	30	9	24.6	1698.0	30	9	No	26.11
Twbload	5173	24.4	1724	30	9	24.4	1724.0	30	9	No	26.11
Twbload	5174	24.6	1668	30	9	24.6	1668.0	30	9	No	26.11
Twbload	5175	24.1	1540	30	8	24.1	1540.0	30	8	No	26.11
Twbload	5176	25.3	1513	31	8	25.3	1513.0	31	8	No	26.11
Twbload	5177	25.3	1463	31	8	25.3	1463.0	31	8	No	26.11
Twbload	5178	25.2	1384	31	7	25.2	1384.0	31	7	No	26.11
Twbload	5179	24.9	1311	30	7	24.9	1311.0	30	7	No	26.11
Twbload	5180	24.4	1290	30	7	24.4	1290.0	30	7	No	26.11
Twbload	5181	24.6	1283	30	7	24.6	1283.0	30	7	No	26.11
Twbload	5182	25.2	1554	31	8	25.2	1554.0	31	8	No	26.11
Twbload	5183	25.0	1329	31	7	25.0	1329.0	31	7	No	26.11
Twbload	5184	24.8	1302	30	7	24.8	1302.0	30	7	No	26.11
Twbload	5185	25.2	1301	31	7	25.2	1301.0	31	7	No	26.11
Twbload	5186	24.8	1290	30	7	24.8	1290.0	30	7	No	26.11
Twbload	5187	24.3	1274	30	7	24.3	1274.0	30	7	No	26.11
Twbload	5188	24.3	1235	30	7	24.3	1235.0	30	7	No	26.11
Twbload	5189	24.1	1217	30	7	24.1	1217.0	30	7	No	26.11
Twbload	5190	24.1	1252	30	7	24.1	1252.0	30	7	No	26.11
Twbload	5191	24.4	1255	30	7	24.4	1255.0	30	7	No	26.11
Twbload	5192	24.9	1284	30	7	24.9	1284.0	30	7	No	26.11
Twbload	5193	25.0	1348	31	7	25.0	1348.0	31	7	No	26.11
Twbload	5194	24.9	1398	30	7	24.9	1398.0	30	7	No	26.11
Twbload	5195	23.8	1374	29	7	23.8	1374.0	29	7	No	26.11
Twbload	5196	24.6	1313	30	7	24.6	1313.0	30	7	No	26.11
Twbload	5197	24.3	1327	30	7	24.3	1327.0	30	7	No	26.11
Twbload	5198	24.6	1352	30	7	24.6	1352.0	30	7	No	26.11
Twbload	5199	24.4	1361	30	7	24.4	1361.0	30	7	No	26.11
Twbload	5200	23.7	1338	29	7	23.7	1338.0	29	7	No	26.11
Twbload	5201	23.7	1299	29	7	23.7	1299.0	29	7	No	26.11
Twbload	5202	24.2	1270	30	7	24.2	1270.0	30	7	No	26.11
Twbload	5203	24.3	1254	30	7	24.3	1254.0	30	7	No	26.11
Twbload	5204	24.4	946	30	5	24.4	946.0	30	5	No	26.11
Twbload	5205	24.1	1252	30	7	24.1	1252.0	30	7	No	26.11
Twbload	5206	24.2	1415	30	8	24.2	1415.0	30	8	No	26.11
Twbload	5207	23.7	1227	29	7	23.7	1227.0	29	7	No	26.11
Twbload	5208	24.1	1222	30	7	24.1	1222.0	30	7	No	26.11
Twbload	5209	23.9	1219	29	7	23.9	1219.0	29	7	No	26.11
Twbload	5210	23.8	1214	29	7	23.8	1214.0	29	7	No	26.11
Twbload	5211	23.6	1218	29	7	23.6	1218.0	29	7	No	26.11
Twbload	5212	23.6	1208	29	6	23.6	1208.0	29	6	No	26.11
Twbload	5213	23.9	1212	29	6	23.9	1212.0	29	6	No	26.11
Twbload	5214	24.3	1214	30	7	24.3	1214.0	30	7	No	26.11
Twbload	5215	24.4	1232	30	7	24.4	1232.0	30	7	No	26.11
Twbload	5216	24.9	1275	30	7	24.9	1275.0	30	7	No	26.11
Twbload	5217	24.5	1332	30	7	24.5	1332.0	30	7	No	26.11
Twbload	5218	24.8	1308	30	7	24.8	1308.0	30	7	No	26.11
Twbload	5219	25.1	1318	31	7	25.1	1318.0	31	7	No	26.11
Twbload	5220	25.2	1385	31	7	25.2	1385.0	31	7	No	26.11
Twbload	5221	25.3	1395	31	7	25.3	1395.0	31	7	No	26.11
Twbload	5222	24.4	1388	30	7	24.4	1388.0	30	7	No	26.11
Twbload	5223	23.8	1338	29	7	23.8	1338.0	29	7	No	26.11
Twbload	5224	23.7	1279	29	7	23.7	1279.0	29	7	No	26.11
Twbload	5225	22.2	1533	28	8	22.2	1533.0	28	8	No	25.11
Twbload	5226	23.8	1217	29	7	23.8	1217.0	29	7	No	26.11
Twbload	5227	23.8	1226	29	7	23.8	1226.0	29	7	No	26.11
Twbload	5228	23.9	1226	29	7	23.9	1226.0	29	7	No	26.11
Twbload	5229	24.3	1241	30	7	24.3	1241.0	30	7	No	26.11
Twbload	5230	24.3	1379	30	7	24.3	1379.0	30	7	No	26.11
Twbload	5231	24.3	1239	30	7	24.3	1239.0	30	7	No	26.11
Twbload	5232	23.9	1225	29	7	23.9	1225.0	29	7	No	26.11
Twbload	5233	23.9	946	29	5	23.9	946.0	29	5	No	26.11
Twbload	5234	23.9	1221	29	7	23.9	1221.0	29	7	No	26.11
Twbload	5235	23.6	1224	29	7	23.6	1224.0	29	7	No	26.11
Twbload	5236	23.4	1241	29	7	23.4	1241.0	29	7	No	26.11
Twbload	5237	23.4	1265	29	7	23.4	1265.0	29	7	No	26.11
Twbload	5238	22.9	1300	28	7	22.9	1300.0	28	7	No	25.11
Twbload	5239	23.1	1321	29	7	23.1	1321.0	29	7	No	26.11
Twbload	5240	22.9	1313	28	7	22.9	1313.0	28	7	No	25.11
Twbload	5241	23.6	1333	29	7	23.6	1333.0	29	7	No	26.11
Twbload	5242	24.0	1590	30	8	24.0	1590.0	30	8	No	26.11
Twbload	5243	23.2	764	29	4	23.2	764.0	29	4	No	26.11
Twbload	5244	23.2	1462	29	8	23.2	1462.0	29	8	No	26.11
Twbload	5245	23.5	1470	29	8	23.5	1470.0	29	8	No	26.11
Twbload	5246	23.3	1641	29	9	23.3	1641.0	29	9	No	26.11
Twbload	5247	22.7	946	28	5	22.7	946.0	28	5	No	25.11
Twbload	5248	22.3	946	28	5	22.3	946.0	28	5	No	25.11
Twbload	5249	22.3	940	28	5	22.3	940.0	28	5	No	25.11
Twbload	5250	23.9	947	29	5	23.9	947.0	29	5	No	26.11
Twbload	5251	23.9	946	29	5	23.9	946.0	29	5	No	26.11
Twbload	5252	23.7	939	29	5	23.7	939.0	29	5	No	26.11
Twbload	5253	23.6	937	29	5	23.6	937.0	29	5	No	26.11
Twbload	5254	23.7	1389	29	7	23.7	1389.0	29	7	No	26.11
Twbload	5255	23.8	944	29	5	23.8	944.0	29	5	No	26.11
Twbload	5256	23.8	937	29	5	23.8	937.0	29	5	No	26.11
Twbload	5257	23.6	940	29	5	23.6	940.0	29	5	No	26.11
Twbload	5258	23.6	945	29	5	23.6	945.0	29	5	No	26.11
Twbload	5259	23.1	939	29	5	23.1	939.0	29	5	No	26.11
Twbload	5260	23.2	947	29	5	23.2	947.0	29	5	No	26.11
Twbload	5261	23.2	946	29	5	23.2	946.0	29	5	No	26.11
Twbload	5262	22.2	946	28	5	22.2	946.0	28	5	No	25.11
Twbload	5263	21.8	946	27	5	21.8	946.0	27	5	No	24.11
Twbload	5264	22.4	947	28	5	22.4	947.0	28	5	No	25.11
Twbload	5265	23.7	946	29	5	23.7	946.0	29	5	No	26.11
Twbload	5266	24.4	939	30	5	24.4	939.0	30	5	No	26.11
Twbload	5267	23.8	938	29	5	23.8	938.0	29	5	No	26.11
Twbload	5268	23.5	1764	29	9	23.5	1764.0	29	9	No	26.11
Twbload	5269	23.5	1646	29	9	23.5	1646.0	29	9	No	26.11
Twbload	5270	23.5	1584	29	8	23.5	1584.0	29	8	No	26.11
Twbload	5271	24.4	1549	30	8	24.4	1549.0	30	8	No	26.11
Twbload	5272	24.2	1466	30	8	24.2	1466.0	30	8	No	26.11
Twbload	5273	23.4	1370	29	7	23.4	1370.0	29	7	No	26.11
Twbload	5274	23.9	1269	29	7	23.9	1269.0	29	7	No	26.11
