Twet Load Energy Tset
1.0 184.816605061 94227 15.11
1.5 184.816605061 94227 15.11
2.0 184.816605061 94227 15.11
2.5 184.816605061 94227 15.11
3.0 184.816605061 94227 15.11
3.5 184.816605061 94227 15.11
4.0 184.816605061 94227 15.11
4.5 184.816605061 94227 15.11
5.0 184.816605061 95099.0 15.11
5.5 184.816605061 95109.0 15.11
6.0 184.816605061 95120.0 15.11
6.5 184.816605061 95134.0 15.11
7.0 184.816605061 95151.0 15.11
7.5 184.816605061 95173.0 15.11
8.0 184.816605061 95200.0 15.11
8.5 184.816605061 95235.0 15.11
9.0 184.816605061 95283.0 15.11
9.5 184.816605061 95352.0 15.11
10.0 184.816605061 95457.0 15.11
10.5 184.816605061 95629.0 15.11
11.0 184.816605061 95934.0 15.11
11.5 184.816605061 96347.0 15.11
12.0 184.816605061 96828.0 15.11
12.5 184.816605061 97486.0 15.11
13.0 184.816605061 98605.0 15.11
13.5 184.816605061 101112.0 15.11
14.0 184.816605061 105926.0 16.11
14.5 184.816605061 108085.0 16.11
15.0 184.816605061 112894.0 17.11
15.5 184.816605061 114776.0 17.11
16.0 184.816605061 119426.0 18.11
16.5 184.816605061 121086.0 18.11
17.0 184.816605061 125448.0 19.11
17.5 184.816605061 126931.0 19.11
18.0 184.816605061 130893.0 20.11
18.5 184.816605061 132235.0 20.11
19.0 184.816605061 135703.0 21.11
19.5 184.816605061 136935.0 21.11
20.0 184.816605061 139830.0 22.11
20.5 184.816605061 140975.0 22.11
21.0 184.816605061 143231.0 23.11
21.5 184.816605061 144309.0 23.11
22.0 184.816605061 145872.0 24.11
22.5 184.816605061 146901.0 24.11
23.0 184.816605061 147728.0 25.11
23.5 184.816605061 148205.0 26.11
24.0 184.816605061 148782.0 26.11
24.5 184.816605061 149753.0 26.11
25.0 184.816605061 152186.0 26.11
-5.0 199.033266989 96106 15.11
-4.5 199.033266989 96106 15.11
-4.0 199.033266989 96106 15.11
-3.5 199.033266989 96106 15.11
-3.0 199.033266989 96106 15.11
-2.5 199.033266989 96106 15.11
-2.0 199.033266989 96106 15.11
-1.5 199.033266989 96106 15.11
-1.0 199.033266989 96106 15.11
-0.5 199.033266989 96106 15.11
0.0 199.033266989 96106 15.11
0.5 199.033266989 96106 15.11
1.0 199.033266989 96106 15.11
1.5 199.033266989 96106 15.11
2.0 199.033266989 96106 15.11
2.5 199.033266989 96106 15.11
3.0 199.033266989 96106 15.11
3.5 199.033266989 96106 15.11
4.0 199.033266989 96980.0 15.11
4.5 199.033266989 96988.0 15.11
5.0 199.033266989 96998.0 15.11
5.5 199.033266989 97009.0 15.11
6.0 199.033266989 97023.0 15.11
6.5 199.033266989 97039.0 15.11
7.0 199.033266989 97059.0 15.11
7.5 199.033266989 97083.0 15.11
8.0 199.033266989 97115.0 15.11
8.5 199.033266989 97157.0 15.11
9.0 199.033266989 97214.0 15.11
9.5 199.033266989 97297.0 15.11
10.0 199.033266989 97424.0 15.11
10.5 199.033266989 97632.0 15.11
11.0 199.033266989 97981.0 15.11
11.5 199.033266989 98385.0 15.11
12.0 199.033266989 98884.0 15.11
12.5 199.033266989 99593.0 15.11
13.0 199.033266989 100848.0 15.11
13.5 199.033266989 103728.0 15.11
14.0 199.033266989 108171.0 16.11
14.5 199.033266989 110641.0 16.11
15.0 199.033266989 115150.0 17.11
15.5 199.033266989 117291.0 17.11
16.0 199.033266989 121701.0 18.11
16.5 199.033266989 123577.0 18.11
17.0 199.033266989 127748.0 19.11
17.5 199.033266989 129412.0 19.11
18.0 199.033266989 133225.0 20.11
18.5 199.033266989 134718.0 20.11
19.0 199.033266989 138074.0 21.11
19.5 199.033266989 139431.0 21.11
20.0 199.033266989 142244.0 22.11
20.5 199.033266989 143494.0 22.11
21.0 199.033266989 145695.0 23.11
21.5 199.033266989 146860.0 23.11
22.0 199.033266989 148392.0 24.11
22.5 199.033266989 149493.0 24.11
23.0 199.033266989 150311.0 25.11
23.5 199.033266989 150805.0 26.11
24.0 199.033266989 151435.0 26.11
24.5 199.033266989 152454.0 26.11
25.0 199.033266989 155154.0 26.11
-5.0 213.249928917 98136 15.11
-4.5 213.249928917 98136 15.11
-4.0 213.249928917 98136 15.11
-3.5 213.249928917 98136 15.11
-3.0 213.249928917 98136 15.11
-2.5 213.249928917 98136 15.11
-2.0 213.249928917 98136 15.11
-1.5 213.249928917 98136 15.11
-1.0 213.249928917 98136 15.11
-0.5 213.249928917 98136 15.11
0.0 213.249928917 98136 15.11
0.5 213.249928917 98136 15.11
1.0 213.249928917 98136 15.11
1.5 213.249928917 98136 15.11
2.0 213.249928917 98136 15.11
2.5 213.249928917 98136 15.11
3.0 213.249928917 98136 15.11
3.5 213.249928917 99020.0 15.11
4.0 213.249928917 99029.0 15.11
4.5 213.249928917 99038.0 15.11
5.0 213.249928917 99049.0 15.11
5.5 213.249928917 99062.0 15.11
6.0 213.249928917 99078.0 15.11
6.5 213.249928917 99096.0 15.11
7.0 213.249928917 99119.0 15.11
7.5 213.249928917 99148.0 15.11
8.0 213.249928917 99185.0 15.11
8.5 213.249928917 99234.0 15.11
9.0 213.249928917 99302.0 15.11
9.5 213.249928917 99400.0 15.11
10.0 213.249928917 99552.0 15.11
10.5 213.249928917 99802.0 15.11
11.0 213.249928917 100162.0 15.11
11.5 213.249928917 100573.0 15.11
12.0 213.249928917 101095.0 15.11
12.5 213.249928917 101865.0 15.11
13.0 213.249928917 103279.0 15.11
13.5 213.249928917 106575.0 15.11
14.0 213.249928917 110601.0 16.11
14.5 213.249928917 113418.0 16.11
15.0 213.249928917 117589.0 17.11
15.5 213.249928917 120021.0 17.11
16.0 213.249928917 124158.0 18.11
16.5 213.249928917 126278.0 18.11
17.0 213.249928917 130230.0 19.11
17.5 213.249928917 132099.0 19.11
18.0 213.249928917 135740.0 20.11
18.5 213.249928917 137405.0 20.11
19.0 213.249928917 140628.0 21.11
19.5 213.249928917 142130.0 21.11
20.0 213.249928917 144845.0 22.11
20.5 213.249928917 146215.0 22.11
21.0 213.249928917 148348.0 23.11
21.5 213.249928917 149615.0 23.11
22.0 213.249928917 151105.0 24.11
22.5 213.249928917 152291.0 24.11
23.0 213.249928917 153091.0 25.11
23.5 213.249928917 153614.0 26.11
24.0 213.249928917 154289.0 26.11
24.5 213.249928917 155366.0 26.11
25.0 213.249928917 158361.0 26.11
-5.0 227.466590844 100317 15.11
-4.5 227.466590844 100317 15.11
-4.0 227.466590844 100317 15.11
-3.5 227.466590844 100317 15.11
-3.0 227.466590844 100317 15.11
-2.5 227.466590844 100317 15.11
-2.0 227.466590844 100317 15.11
-1.5 227.466590844 100317 15.11
-1.0 227.466590844 100317 15.11
-0.5 227.466590844 100317 15.11
0.0 227.466590844 100317 15.11
0.5 227.466590844 100317 15.11
1.0 227.466590844 100317 15.11
1.5 227.466590844 100317 15.11
2.0 227.466590844 100317 15.11
2.5 227.466590844 101204.0 15.11
3.0 227.466590844 101212.0 15.11
3.5 227.466590844 101220.0 15.11
4.0 227.466590844 101229.0 15.11
4.5 227.466590844 101240.0 15.11
5.0 227.466590844 101252.0 15.11
5.5 227.466590844 101267.0 15.11
6.0 227.466590844 101285.0 15.11
6.5 227.466590844 101306.0 15.11
7.0 227.466590844 101332.0 15.11
7.5 227.466590844 101365.0 15.11
8.0 227.466590844 101408.0 15.11
8.5 227.466590844 101466.0 15.11
9.0 227.466590844 101546.0 15.11
9.5 227.466590844 101662.0 15.11
10.0 227.466590844 101842.0 15.11
10.5 227.466590844 102135.0 15.11
11.0 227.466590844 102491.0 15.11
11.5 227.466590844 102912.0 15.11
12.0 227.466590844 103462.0 15.11
12.5 227.466590844 104306.0 15.11
13.0 227.466590844 105899.0 15.11
13.5 227.466590844 109657.0 15.11
14.0 227.466590844 113217.0 16.11
14.5 227.466590844 116422.0 16.11
15.0 227.466590844 120213.0 17.11
15.5 227.466590844 122970.0 17.11
16.0 227.466590844 126798.0 18.11
16.5 227.466590844 129193.0 18.11
17.0 227.466590844 132896.0 19.11
17.5 227.466590844 134996.0 19.11
18.0 227.466590844 138439.0 20.11
18.5 227.466590844 140300.0 20.11
19.0 227.466590844 143368.0 21.11
19.5 227.466590844 145035.0 21.11
20.0 227.466590844 147633.0 22.11
20.5 227.466590844 149143.0 22.11
21.0 227.466590844 151192.0 23.11
21.5 227.466590844 152576.0 23.11
22.0 227.466590844 154012.0 24.11
22.5 227.466590844 155296.0 24.11
23.0 227.466590844 156068.0 25.11
23.5 227.466590844 156655.0 26.11
24.0 227.466590844 157345.0 26.11
24.5 227.466590844 158491.0 26.11
25.0 227.466590844 161810.0 26.11
-5.0 241.683252772 102648 15.11
-4.5 241.683252772 102648 15.11
-4.0 241.683252772 102648 15.11
-3.5 241.683252772 102648 15.11
-3.0 241.683252772 102648 15.11
-2.5 241.683252772 102648 15.11
-2.0 241.683252772 102648 15.11
-1.5 241.683252772 102648 15.11
-1.0 241.683252772 102648 15.11
-0.5 241.683252772 102648 15.11
0.0 241.683252772 102648 15.11
0.5 241.683252772 102648 15.11
1.0 241.683252772 102648 15.11
1.5 241.683252772 103540.0 15.11
2.0 241.683252772 103547.0 15.11
2.5 241.683252772 103554.0 15.11
3.0 241.683252772 103562.0 15.11
3.5 241.683252772 103571.0 15.11
4.0 241.683252772 103582.0 15.11
4.5 241.683252772 103594.0 15.11
5.0 241.683252772 103608.0 15.11
5.5 241.683252772 103625.0 15.11
6.0 241.683252772 103645.0 15.11
6.5 241.683252772 103669.0 15.11
7.0 241.683252772 103699.0 15.11
7.5 241.683252772 103737.0 15.11
8.0 241.683252772 103787.0 15.11
8.5 241.683252772 103853.0 15.11
9.0 241.683252772 103947.0 15.11
9.5 241.683252772 104084.0 15.11
10.0 241.683252772 104296.0 15.11
10.5 241.683252772 104609.0 15.11
11.0 241.683252772 104969.0 15.11
11.5 241.683252772 105404.0 15.11
12.0 241.683252772 105989.0 15.11
12.5 241.683252772 106918.0 15.11
13.0 241.683252772 108714.0 15.11
13.5 241.683252772 112969.0 15.11
14.0 241.683252772 116024.0 16.11
14.5 241.683252772 119657.0 16.11
15.0 241.683252772 123024.0 17.11
15.5 241.683252772 126142.0 17.11
16.0 241.683252772 129625.0 18.11
16.5 241.683252772 132324.0 18.11
17.0 241.683252772 135748.0 19.11
17.5 241.683252772 138106.0 19.11
18.0 241.683252772 141325.0 20.11
18.5 241.683252772 143404.0 20.11
19.0 241.683252772 146296.0 21.11
19.5 241.683252772 148147.0 21.11
20.0 241.683252772 150611.0 22.11
20.5 241.683252772 152277.0 22.11
21.0 241.683252772 154227.0 23.11
21.5 241.683252772 155744.0 23.11
22.0 241.683252772 157113.0 24.11
22.5 241.683252772 158510.0 24.11
23.0 241.683252772 159244.0 25.11
23.5 241.683252772 159900.0 26.11
24.0 241.683252772 160604.0 26.11
24.5 241.683252772 161831.0 26.11
25.0 241.683252772 165502.0 26.11
-5.0 255.8999147 105130 15.11
-4.5 255.8999147 105130 15.11
-4.0 255.8999147 105130 15.11
-3.5 255.8999147 105130 15.11
-3.0 255.8999147 105130 15.11
-2.5 255.8999147 105130 15.11
-2.0 255.8999147 105130 15.11
-1.5 255.8999147 105130 15.11
-1.0 255.8999147 105130 15.11
-0.5 255.8999147 105130 15.11
0.0 255.8999147 105130 15.11
0.5 255.8999147 105130 15.11
1.0 255.8999147 106034.0 15.11
1.5 255.8999147 106040.0 15.11
2.0 255.8999147 106047.0 15.11
2.5 255.8999147 106055.0 15.11
3.0 255.8999147 106064.0 15.11
3.5 255.8999147 106075.0 15.11
4.0 255.8999147 106086.0 15.11
4.5 255.8999147 106100.0 15.11
5.0 255.8999147 106116.0 15.11
5.5 255.8999147 106135.0 15.11
6.0 255.8999147 106157.0 15.11
6.5 255.8999147 106185.0 15.11
7.0 255.8999147 106219.0 15.11
7.5 255.8999147 106263.0 15.11
8.0 255.8999147 106320.0 15.11
8.5 255.8999147 106397.0 15.11
9.0 255.8999147 106506.0 15.11
9.5 255.8999147 106666.0 15.11
10.0 255.8999147 106912.0 15.11
10.5 255.8999147 107231.0 15.11
11.0 255.8999147 107597.0 15.11
11.5 255.8999147 108049.0 15.11
12.0 255.8999147 108677.0 15.11
12.5 255.8999147 109703.0 15.11
13.0 255.8999147 111726.0 15.11
13.5 255.8999147 116502.0 15.11
14.0 255.8999147 119025.0 16.11
14.5 255.8999147 123119.0 16.11
15.0 255.8999147 126026.0 17.11
15.5 255.8999147 129541.0 17.11
16.0 255.8999147 132641.0 18.11
16.5 255.8999147 135675.0 18.11
17.0 255.8999147 138789.0 19.11
17.5 255.8999147 141430.0 19.11
18.0 255.8999147 144399.0 20.11
18.5 255.8999147 146720.0 20.11
19.0 255.8999147 149413.0 21.11
19.5 255.8999147 151470.0 21.11
20.0 255.8999147 153780.0 22.11
20.5 255.8999147 155621.0 22.11
21.0 255.8999147 157457.0 23.11
21.5 255.8999147 159122.0 23.11
22.0 255.8999147 160411.0 24.11
22.5 255.8999147 161874.0 25.11
23.0 255.8999147 162620.0 25.11
23.5 255.8999147 163345.0 26.11
24.0 255.8999147 164068.0 26.11
24.5 255.8999147 165387.0 26.11
25.0 255.8999147 169437.0 26.11
-5.0 270.116576628 107762 15.11
-4.5 270.116576628 107762 15.11
-4.0 270.116576628 107762 15.11
-3.5 270.116576628 107762 15.11
-3.0 270.116576628 107762 15.11
-2.5 270.116576628 107762 15.11
-2.0 270.116576628 107762 15.11
-1.5 270.116576628 107762 15.11
-1.0 270.116576628 107762 15.11
-0.5 270.116576628 107762 15.11
0.0 270.116576628 108673.0 15.11
0.5 270.116576628 108678.0 15.11
1.0 270.116576628 108685.0 15.11
1.5 270.116576628 108692.0 15.11
2.0 270.116576628 108700.0 15.11
2.5 270.116576628 108709.0 15.11
3.0 270.116576628 108719.0 15.11
3.5 270.116576628 108730.0 15.11
4.0 270.116576628 108743.0 15.11
4.5 270.116576628 108758.0 15.11
5.0 270.116576628 108776.0 15.11
5.5 270.116576628 108797.0 15.11
6.0 270.116576628 108823.0 15.11
6.5 270.116576628 108854.0 15.11
7.0 270.116576628 108893.0 15.11
7.5 270.116576628 108943.0 15.11
8.0 270.116576628 109008.0 15.11
8.5 270.116576628 109097.0 15.11
9.0 270.116576628 109223.0 15.11
9.5 270.116576628 109408.0 15.11
10.0 270.116576628 109681.0 15.11
10.5 270.116576628 110001.0 15.11
11.0 270.116576628 110375.0 15.11
11.5 270.116576628 110849.0 15.11
12.0 270.116576628 111527.0 15.11
12.5 270.116576628 112664.0 15.11
13.0 270.116576628 114939.0 15.11
13.5 270.116576628 120250.0 15.11
14.0 270.116576628 122221.0 16.11
14.5 270.116576628 126801.0 16.11
15.0 270.116576628 129222.0 17.11
15.5 270.116576628 133165.0 17.11
16.0 270.116576628 135849.0 18.11
16.5 270.116576628 139250.0 18.11
17.0 270.116576628 142020.0 19.11
17.5 270.116576628 144973.0 19.11
18.0 270.116576628 147664.0 20.11
18.5 270.116576628 150250.0 20.11
19.0 270.116576628 152722.0 21.11
19.5 270.116576628 155006.0 21.11
20.0 270.116576628 157141.0 22.11
20.5 270.116576628 159176.0 22.11
21.0 270.116576628 160880.0 23.11
21.5 270.116576628 162712.0 23.11
22.0 270.116576628 163907.0 24.11
22.5 270.116576628 165420.0 25.11
23.0 270.116576628 166197.0 25.11
23.5 270.116576628 166990.0 26.11
24.0 270.116576628 167738.0 26.11
24.5 270.116576628 169160.0 26.11
25.0 270.116576628 173617.0 26.11
-5.0 284.333238556 110545 15.11
-4.5 284.333238556 110545 15.11
-4.0 284.333238556 110545 15.11
-3.5 284.333238556 110545 15.11
-3.0 284.333238556 110545 15.11
-2.5 284.333238556 110545 15.11
-2.0 284.333238556 110545 15.11
-1.5 284.333238556 110545 15.11
-1.0 284.333238556 111463.0 15.11
-0.5 284.333238556 111468.0 15.11
0.0 284.333238556 111474.0 15.11
0.5 284.333238556 111480.0 15.11
1.0 284.333238556 111487.0 15.11
1.5 284.333238556 111495.0 15.11
2.0 284.333238556 111504.0 15.11
2.5 284.333238556 111514.0 15.11
3.0 284.333238556 111525.0 15.11
3.5 284.333238556 111538.0 15.11
4.0 284.333238556 111552.0 15.11
4.5 284.333238556 111569.0 15.11
5.0 284.333238556 111589.0 15.11
5.5 284.333238556 111613.0 15.11
6.0 284.333238556 111641.0 15.11
6.5 284.333238556 111677.0 15.11
7.0 284.333238556 111721.0 15.11
7.5 284.333238556 111777.0 15.11
8.0 284.333238556 111852.0 15.11
8.5 284.333238556 111954.0 15.11
9.0 284.333238556 112099.0 15.11
9.5 284.333238556 112312.0 15.11
10.0 284.333238556 112597.0 15.11
10.5 284.333238556 112921.0 15.11
11.0 284.333238556 113306.0 15.11
11.5 284.333238556 113806.0 15.11
12.0 284.333238556 114541.0 15.11
12.5 284.333238556 115803.0 15.11
13.0 284.333238556 118356.0 15.11
13.5 284.333238556 123443.0 16.11
14.0 284.333238556 125617.0 16.11
14.5 284.333238556 130697.0 16.11
15.0 284.333238556 132613.0 17.11
15.5 284.333238556 137008.0 17.11
16.0 284.333238556 139250.0 18.11
16.5 284.333238556 143048.0 18.11
17.0 284.333238556 145443.0 19.11
17.5 284.333238556 148737.0 19.11
18.0 284.333238556 151121.0 20.11
18.5 284.333238556 153998.0 20.11
19.0 284.333238556 156223.0 21.11
19.5 284.333238556 158755.0 21.11
20.0 284.333238556 160697.0 22.11
20.5 284.333238556 162945.0 22.11
21.0 284.333238556 164501.0 23.11
21.5 284.333238556 166514.0 23.11
22.0 284.333238556 167602.0 24.11
22.5 284.333238556 169161.0 25.11
23.0 284.333238556 169977.0 25.11
23.5 284.333238556 170837.0 26.11
24.0 284.333238556 171614.0 26.11
24.5 284.333238556 173151.0 26.11
25.0 284.333238556 178040.0 26.11
-5.0 298.549900483 113479 15.11
-4.5 298.549900483 113479 15.11
-4.0 298.549900483 113479 15.11
-3.5 298.549900483 113479 15.11
-3.0 298.549900483 113479 15.11
-2.5 298.549900483 113479 15.11
-2.0 298.549900483 113911.0 15.11
-1.5 298.549900483 114409.0 15.11
-1.0 298.549900483 114415.0 15.11
-0.5 298.549900483 114420.0 15.11
0.0 298.549900483 114427.0 15.11
0.5 298.549900483 114434.0 15.11
1.0 298.549900483 114442.0 15.11
1.5 298.549900483 114450.0 15.11
2.0 298.549900483 114460.0 15.11
2.5 298.549900483 114471.0 15.11
3.0 298.549900483 114483.0 15.11
3.5 298.549900483 114497.0 15.11
4.0 298.549900483 114513.0 15.11
4.5 298.549900483 114532.0 15.11
5.0 298.549900483 114554.0 15.11
5.5 298.549900483 114581.0 15.11
6.0 298.549900483 114613.0 15.11
6.5 298.549900483 114653.0 15.11
7.0 298.549900483 114702.0 15.11
7.5 298.549900483 114767.0 15.11
8.0 298.549900483 114852.0 15.11
8.5 298.549900483 114969.0 15.11
9.0 298.549900483 115134.0 15.11
9.5 298.549900483 115374.0 15.11
10.0 298.549900483 115661.0 15.11
10.5 298.549900483 115991.0 15.11
11.0 298.549900483 116390.0 15.11
11.5 298.549900483 116921.0 15.11
12.0 298.549900483 117722.0 15.11
12.5 298.549900483 119123.0 15.11
13.0 298.549900483 121980.0 15.11
13.5 298.549900483 126788.0 16.11
14.0 298.549900483 129215.0 16.11
14.5 298.549900483 134124.0 17.11
15.0 298.549900483 136203.0 17.11
15.5 298.549900483 141051.0 18.11
16.0 298.549900483 142846.0 18.11
16.5 298.549900483 147065.0 18.11
17.0 298.549900483 149061.0 19.11
17.5 298.549900483 152722.0 19.11
18.0 298.549900483 154772.0 20.11
18.5 298.549900483 157964.0 20.11
19.0 298.549900483 159919.0 21.11
19.5 298.549900483 162721.0 21.11
20.0 298.549900483 164448.0 22.11
20.5 298.549900483 166928.0 22.11
21.0 298.549900483 168318.0 23.11
21.5 298.549900483 170531.0 23.11
22.0 298.549900483 171496.0 24.11
22.5 298.549900483 173100.0 25.11
23.0 298.549900483 173960.0 25.11
23.5 298.549900483 174886.0 26.11
24.0 298.549900483 175698.0 26.11
24.5 298.549900483 177361.0 26.11
25.0 298.549900483 182700.0 26.11
-5.0 312.766562411 116564 15.11
-4.5 312.766562411 116564 15.11
-4.0 312.766562411 116564 15.11
-3.5 312.766562411 116564 15.11
-3.0 312.766562411 116564 15.11
-2.5 312.766562411 117502.0 15.11
-2.0 312.766562411 117507.0 15.11
-1.5 312.766562411 117512.0 15.11
-1.0 312.766562411 117518.0 15.11
-0.5 312.766562411 117525.0 15.11
0.0 312.766562411 117532.0 15.11
0.5 312.766562411 117539.0 15.11
1.0 312.766562411 117548.0 15.11
1.5 312.766562411 117557.0 15.11
2.0 312.766562411 117568.0 15.11
2.5 312.766562411 117580.0 15.11
3.0 312.766562411 117593.0 15.11
3.5 312.766562411 117609.0 15.11
4.0 312.766562411 117627.0 15.11
4.5 312.766562411 117648.0 15.11
5.0 312.766562411 117672.0 15.11
5.5 312.766562411 117702.0 15.11
6.0 312.766562411 117738.0 15.11
6.5 312.766562411 117782.0 15.11
7.0 312.766562411 117839.0 15.11
7.5 312.766562411 117911.0 15.11
8.0 312.766562411 118008.0 15.11
8.5 312.766562411 118141.0 15.11
9.0 312.766562411 118329.0 15.11
9.5 312.766562411 118584.0 15.11
10.0 312.766562411 118875.0 15.11
10.5 312.766562411 119212.0 15.11
11.0 312.766562411 119628.0 15.11
11.5 312.766562411 120196.0 15.11
12.0 312.766562411 121071.0 15.11
12.5 312.766562411 122626.0 15.11
13.0 312.766562411 125814.0 15.11
13.5 312.766562411 130314.0 16.11
14.0 312.766562411 133017.0 16.11
14.5 312.766562411 137684.0 17.11
15.0 312.766562411 139993.0 17.11
15.5 312.766562411 144653.0 18.11
16.0 312.766562411 146641.0 18.11
16.5 312.766562411 151149.0 19.11
17.0 312.766562411 152874.0 19.11
17.5 312.766562411 156926.0 19.11
18.0 312.766562411 158619.0 20.11
18.5 312.766562411 162150.0 20.11
19.0 312.766562411 163810.0 21.11
19.5 312.766562411 166904.0 21.11
20.0 312.766562411 168396.0 22.11
20.5 312.766562411 171127.0 22.11
21.0 312.766562411 172334.0 23.11
21.5 312.766562411 174608.0 24.11
22.0 312.766562411 175592.0 24.11
22.5 312.766562411 177237.0 25.11
23.0 312.766562411 178148.0 25.11
23.5 312.766562411 179137.0 26.11
24.0 312.766562411 179990.0 26.11
24.5 312.766562411 181792.0 26.11
25.0 312.766562411 187593.0 26.11
-5.0 326.983224339 119799 15.11
-4.5 326.983224339 119799 15.11
-4.0 326.983224339 119799 15.11
-3.5 326.983224339 120747.0 15.11
-3.0 326.983224339 120751.0 15.11
-2.5 326.983224339 120756.0 15.11
-2.0 326.983224339 120761.0 15.11
-1.5 326.983224339 120767.0 15.11
-1.0 326.983224339 120773.0 15.11
-0.5 326.983224339 120780.0 15.11
0.0 326.983224339 120788.0 15.11
0.5 326.983224339 120796.0 15.11
1.0 326.983224339 120806.0 15.11
1.5 326.983224339 120816.0 15.11
2.0 326.983224339 120828.0 15.11
2.5 326.983224339 120841.0 15.11
3.0 326.983224339 120856.0 15.11
3.5 326.983224339 120873.0 15.11
4.0 326.983224339 120892.0 15.11
4.5 326.983224339 120916.0 15.11
5.0 326.983224339 120943.0 15.11
5.5 326.983224339 120976.0 15.11
6.0 326.983224339 121016.0 15.11
6.5 326.983224339 121066.0 15.11
7.0 326.983224339 121129.0 15.11
7.5 326.983224339 121211.0 15.11
8.0 326.983224339 121321.0 15.11
8.5 326.983224339 121471.0 15.11
9.0 326.983224339 121683.0 15.11
9.5 326.983224339 121944.0 15.11
10.0 326.983224339 122238.0 15.11
10.5 326.983224339 122585.0 15.11
11.0 326.983224339 123022.0 15.11
11.5 326.983224339 123631.0 15.11
12.0 326.983224339 124590.0 15.11
12.5 326.983224339 126314.0 15.11
13.0 326.983224339 129854.0 15.11
13.5 326.983224339 134023.0 16.11
14.0 326.983224339 137026.0 16.11
14.5 326.983224339 141425.0 17.11
15.0 326.983224339 143985.0 17.11
15.5 326.983224339 148437.0 18.11
16.0 326.983224339 150635.0 18.11
16.5 326.983224339 154985.0 19.11
17.0 326.983224339 156886.0 19.11
17.5 326.983224339 161005.0 20.11
18.0 326.983224339 162662.0 20.11
18.5 326.983224339 166440.0 21.11
19.0 326.983224339 167899.0 21.11
19.5 326.983224339 171247.0 22.11
20.0 326.983224339 172542.0 22.11
20.5 326.983224339 175388.0 23.11
