DATE		Twet	Load	Power_MBO	Tset_MBO	Tset_BN	Power_BN	Default	Tset_BN1	Power_BN1	Default1	Tset_MBO1	Power_MBO1	Tset_BN2	Power_BN2	Default2	Tset_MBO2	Power_MBO2	Tset_BN3	Power_BN3	Default3	Tset_MBO3	Power_MBO3	Tset_BN4	Power_BN4	Default4	Tset_MBO4	Power_MBO4	Tset_BN5	Power_BN5	Default5	Tset_MBO5	Power_MBO5
3/1/2012	0:00:00	11.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	17.11	35675	No	17.11	35675	15.11	35675	No	15.11	35675
3/1/2012	1:00:00	11.9	58.2	35765	15.11	15.11	35765	No	15.11	35765	No	15.11	35765	15.11	35765	No	15.11	35765	15.11	35765	No	15.11	35765	17.11	35769	No	17.11	35769	15.11	35765	No	15.11	35765
3/1/2012	2:00:00	13.8	58.2	38299	16.11	15.11	38439	No	15.11	38439	No	15.11	38439	15.11	38439	No	16.11	38299	15.11	38439	No	16.11	38299	20.11	39577	No	20.11	39577	15.11	38439	No	15.11	38439
3/1/2012	3:00:00	13.2	58.2	37195	15.11	15.11	37195	No	15.11	37195	No	15.11	37195	15.11	37195	No	15.11	37195	15.11	37195	No	15.11	37195	18.11	38411	No	18.11	38411	15.11	37195	No	15.11	37195
3/1/2012	4:00:00	12.7	58.2	36252	15.11	15.11	36252	No	15.11	36252	No	15.11	36252	15.11	36252	No	15.11	36252	15.11	36252	No	15.11	36252	18.11	37418	No	18.11	37418	15.11	36252	No	15.11	36252
3/1/2012	5:00:00	12.4	669.3	267015	16.11	16.11	267015	No	16.11	267015	No	15.11	268355	16.11	267015	No	16.11	267015	15.11	268355	No	15.11	268355	16.11	267015	No	19.11	290971	15.11	268355	No	15.11	268355
3/1/2012	6:00:00	12.7	698.4	285727	16.11	16.11	285727	No	17.11	289832	No	16.11	285727	16.11	285727	No	16.11	285727	15.11	290152	No	15.11	290152	20.11	317006	No	20.11	317006	15.11	290152	No	15.11	290152
3/1/2012	7:00:00	13.2	698.4	291389	16.11	17.11	292113	No	17.11	292113	No	16.11	291389	17.11	292113	No	16.11	291389	17.11	292113	No	16.11	291389	20.11	317246	No	20.11	317246	15.11	298375	No	15.11	298375
3/1/2012	8:00:00	13.6	717.8	306212	17.11	17.11	306212	No	17.11	306212	No	15.11	313502	16.11	309111	No	16.11	309111	17.11	306212	No	15.11	313502	20.11	329048	No	20.11	329048	15.11	313502	No	15.11	313502
3/1/2012	9:00:00	11.2	717.8	282131	15.11	15.11	282131	No	15.11	282131	No	15.11	282131	15.11	282131	No	15.11	282131	16.11	288127	No	15.11	282131	15.11	282131	No	15.11	282131	15.11	282131	No	15.11	282131
3/1/2012	10:00:00	10.5	708.1	272485	15.11	15.11	272485	No	15.11	272485	No	15.11	272485	15.11	272485	No	15.11	272485	15.11	272485	No	15.11	272485	17.11	291293	No	17.11	291293	15.11	272485	No	15.11	272485
3/1/2012	11:00:00	10.4	708.1	272052	15.11	15.11	272052	No	15.11	272052	No	15.11	272052	15.11	272052	No	15.11	272052	15.11	272052	No	15.11	272052	18.11	301722	No	18.11	301722	15.11	272052	No	15.11	272052
3/1/2012	12:00:00	11.1	640.2	239726	15.11	15.11	239726	No	15.11	239726	No	15.11	239726	15.11	239726	No	15.11	239726	15.11	239726	No	15.11	239726	17.11	255883	No	18.11	265412	15.11	239726	No	15.11	239726
3/1/2012	13:00:00	10.6	630.5	232690	15.11	15.11	232690	No	15.11	232690	No	15.11	232690	15.11	232690	No	15.11	232690	15.11	232690	No	15.11	232690	15.11	232690	No	15.11	232690	15.11	232690	No	15.11	232690
3/1/2012	14:00:00	10.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	16.11	35675	No	16.11	35675	15.11	35675	No	15.11	35675
3/1/2012	15:00:00	10.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	16.11	35675	No	16.11	35675	15.11	35675	No	15.11	35675
3/1/2012	16:00:00	8.9	649.9	238707	15.11	15.11	238707	No	15.11	238707	No	15.11	238707	15.11	238707	No	15.11	238707	15.11	238707	No	15.11	238707	16.11	249112	No	16.11	249112	15.11	238707	No	15.11	238707
3/1/2012	17:00:00	7.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/1/2012	18:00:00	6.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/1/2012	19:00:00	5.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/1/2012	20:00:00	4.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/1/2012	21:00:00	3.9	669.3	245757	15.11	15.11	245757	No	15.11	245757	No	15.11	245757	15.11	245757	No	15.11	245757	15.11	245757	No	15.11	245757	15.11	245757	No	15.11	245757	15.11	245757	No	15.11	245757
3/1/2012	22:00:00	4.2	669.3	245835	15.11	15.11	245835	No	15.11	245835	No	15.11	245835	15.11	245835	No	15.11	245835	15.11	245835	No	15.11	245835	15.11	245835	No	15.11	245835	15.11	245835	No	15.11	245835
3/1/2012	23:00:00	3.3	669.3	245608	15.11	15.11	245608	No	15.11	245608	No	15.11	245608	15.11	245608	No	15.11	245608	15.11	245608	No	15.11	245608	15.11	245608	No	15.11	245608	15.11	245608	No	15.11	245608
3/2/2012	0:00:00	2.4	679	250238	15.11	15.11	250238	No	15.11	250238	No	15.11	250238	15.11	250238	No	15.11	250238	15.11	250238	No	15.11	250238	15.11	250238	No	15.11	250238	15.11	250238	No	15.11	250238
3/2/2012	1:00:00	1.7	679	250116	15.11	15.11	250116	No	15.11	250116	No	15.11	250116	15.11	250116	No	15.11	250116	15.11	250116	No	15.11	250116	15.11	250116	No	15.11	250116	15.11	250116	No	15.11	250116
3/2/2012	2:00:00	0.5	688.7	254840	15.11	15.11	254840	No	15.11	254840	No	15.11	254840	15.11	254840	No	15.11	254840	15.11	254840	No	15.11	254840	15.11	254840	No	15.11	254840	15.11	254840	No	15.11	254840
3/2/2012	3:00:00	0.5	698.4	259795	15.11	15.11	259795	No	15.11	259795	No	15.11	259795	15.11	259795	No	15.11	259795	15.11	259795	No	15.11	259795	15.11	259795	No	15.11	259795	15.11	259795	No	15.11	259795
3/2/2012	4:00:00	0.2	688.7	254806	15.11	15.11	254806	No	15.11	254806	No	15.11	254806	15.11	254806	No	15.11	254806	15.11	254806	No	15.11	254806	15.11	254806	No	15.11	254806	15.11	254806	No	15.11	254806
3/2/2012	5:00:00	0	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	6:00:00	-0.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	7:00:00	2.1	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	8:00:00	4.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	9:00:00	3.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	10:00:00	4.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	11:00:00	5.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	12:00:00	5.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	13:00:00	6.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	14:00:00	6.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	15:00:00	7.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	16:00:00	7.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	17:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	18:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	19:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	20:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	21:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	22:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/2/2012	23:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	0:00:00	7.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	1:00:00	7.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	2:00:00	7.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	3:00:00	8	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	4:00:00	8.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	5:00:00	8	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	6:00:00	8.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	7:00:00	8.8	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	8:00:00	9.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	9:00:00	9.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	10:00:00	7.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	11:00:00	7.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	12:00:00	5.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	13:00:00	7.1	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	14:00:00	7.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	15:00:00	7.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	16:00:00	6.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	17:00:00	5.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	18:00:00	4.1	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	19:00:00	3.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	20:00:00	3.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	21:00:00	3.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	22:00:00	3.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/3/2012	23:00:00	3.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	0:00:00	3.1	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	1:00:00	2.7	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	2:00:00	3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	3:00:00	2.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	4:00:00	2.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	5:00:00	2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	6:00:00	1.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	7:00:00	1.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	8:00:00	1.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	9:00:00	1.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	10:00:00	1.8	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	12:00:00	2.3	368.6	131254	15.11	15.11	131254	No	15.11	131254	No	15.11	131254	15.11	131254	No	15.11	131254	15.11	131254	No	15.11	131254	15.11	131254	No	15.11	131254	15.11	131254	No	15.11	131254
3/4/2012	13:00:00	1.6	465.6	160561	15.11	15.11	160561	No	15.11	160561	No	15.11	160561	15.11	160561	No	15.11	160561	15.11	160561	No	15.11	160561	15.11	160561	No	15.11	160561	15.11	160561	No	15.11	160561
3/4/2012	14:00:00	2.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	15:00:00	1.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	16:00:00	1.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	17:00:00	0.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	18:00:00	0.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	19:00:00	0	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	20:00:00	-0.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	21:00:00	-0.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	22:00:00	-0.8	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/4/2012	23:00:00	-1.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	0:00:00	-1.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	1:00:00	-1.5	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	2:00:00	-1.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	3:00:00	-2.2	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	4:00:00	-3.3	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	5:00:00	-2.9	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	6:00:00	-2.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
3/5/2012	7:00:00	-1	378.3	133785	15.11	15.11	133785	No	15.11	133785	No	15.11	133785	15.11	133785	No	15.11	133785	15.11	133785	No	15.11	133785	15.11	133785	No	15.11	133785	15.11	133785	No	15.11	133785
3/5/2012	8:00:00	-0.5	533.5	185194	15.11	15.11	185194	No	15.11	185194	No	15.11	185194	15.11	185194	No	15.11	185194	15.11	185194	No	15.11	185194	15.11	185194	No	15.11	185194	15.11	185194	No	15.11	185194
3/5/2012	9:00:00	0.4	756.6	265619	15.11	15.11	265619	No	15.11	265619	No	15.11	265619	15.11	265619	No	15.11	265619	15.11	265619	No	15.11	265619	15.11	265619	No	15.11	265619	15.11	265619	No	15.11	265619
3/5/2012	10:00:00	0.2	766.3	257377	15.11	15.11	257377	No	15.11	257377	No	15.11	257377	15.11	257377	No	15.11	257377	15.11	257377	No	15.11	257377	15.11	257377	No	15.11	257377	15.11	257377	No	15.11	257377
3/5/2012	11:00:00	0.6	805.1	281312	15.11	15.11	281312	No	15.11	281312	No	15.11	281312	15.11	281312	No	15.11	281312	15.11	281312	No	15.11	281312	15.11	281312	No	15.11	281312	15.11	281312	No	15.11	281312
3/5/2012	12:00:00	0.9	834.2	289965	15.11	15.11	289965	No	15.11	289965	No	15.11	289965	15.11	289965	No	15.11	289965	15.11	289965	No	15.11	289965	15.11	289965	No	15.11	289965	15.11	289965	No	15.11	289965
